BotName, Behaviour, PositionX, PositionY, OrientationX, OrientationY,  DistanceToEnemyFlag, DistanceToOwnFlag, DistanceToEnemyBase, DistanceToOwnBase, DistanceToEnemyFlagScore, DistanceToOwnFlagScore, DistanceToEnemyFlagSpawn, DistanceToOwnFlagSpawn, Visibility, DistanceToNearestEnemy, GameState


8, 1, 43.008804, 9.436608, 0.99997765, -0.006697178, 44, 47, 13, 13, 76, 77, 46, 47, 34, 38, 3
8, 1, 43.008408, 9.433354, 0.86460316, -0.50245535, 48, 47, 13, 13, 76, 77, 46, 47, 34, 20, 3
8, 1, 42.94348, 9.407588, -0.4744569, -0.88027847, 48, 48, 14, 12, 75, 78, 45, 48, 33, 21, 3
8, 1, 42.730946, 9.341455, -0.8861362, -0.46342432, 49, 48, 14, 12, 75, 78, 45, 48, 33, 21, 3
8, 1, 42.335796, 9.2185, -0.94155616, -0.33685672, 50, 48, 14, 12, 75, 78, 45, 48, 33, 21, 3
8, 1, 41.598427, 8.989057, -0.95190156, -0.3064046, 50, 48, 14, 10, 75, 80, 43, 48, 31, 21, 3
8, 1, 41.311222, 8.899691, -0.9534357, -0.30159688, 51, 48, 14, 10, 75, 80, 43, 48, 31, 44, 3
8, 1, 39.961006, 8.475538, -0.43047994, -0.90259993, 52, 49, 16, 8, 73, 82, 41, 50, 33, 55, 3
8, 1, 39.89833, 8.480003, -0.9483641, -0.31718254, 53, 48, 16, 8, 73, 82, 41, 50, 33, 20, 3
8, 1, 39.709156, 8.495471, -0.9999225, -0.012453318, 54, 48, 16, 8, 73, 82, 41, 50, 33, 20, 3
8, 1, 39.396378, 8.521045, -0.9982178, 0.059675634, 55, 49, 16, 8, 73, 82, 41, 50, 33, 19, 3
8, 1, 38.809944, 8.5689945, -0.99707574, 0.0764215, 54, 50, 17, 7, 72, 83, 40, 51, 33, 19, 3

8, 1, 3.9303455, 47.872963, 0.11502941, -0.99336195, 32, 22, 121, 6, 92, 42, 106, 22, 24, 88, 3
8, 1, 3.9482925, 47.868866, 0.7686091, -0.6397178, 31, 22, 121, 6, 92, 42, 106, 22, 24, 40, 3
8, 1, 4.070926, 47.84624, 0.95490587, -0.29690707, 30, 23, 120, 5, 91, 43, 105, 23, 24, 39, 3

8, 1, 20.62005, 49.207584, 0.06828433, 0.9976659, 90, 33, 106, 19, 73, 53, 91, 33, 14, 1000000, 3
8, 1, 24.625, 48.375, 0.57186383, -0.8203485, 86, 38, 101, 24, 68, 58, 86, 38, 6, 1000000, 3
8, 1, 24.276796, 49.24551, 0.29269004, 0.9562074, 87, 37, 102, 23, 69, 57, 87, 37, 10, 1000000, 3
8, 1, 24.079084, 49.662117, -0.6881324, 0.72558504, 87, 37, 102, 23, 69, 57, 87, 37, 10, 1000000, 3
8, 1, 23.751137, 49.454758, -0.9704077, -0.24147189, 88, 36, 103, 22, 70, 56, 88, 36, 10, 55, 3
8, 1, 23.782146, 49.258526, 0.021788016, -0.99976206, 88, 36, 103, 22, 70, 56, 88, 36, 10, 55, 3
8, 1, 24.473618, 48.92701, 0.76268876, -0.6467656, 86, 38, 101, 24, 68, 58, 86, 38, 6, 57, 3
