BotName, Behaviour, PositionX, PositionY, OrientationX, OrientationY,  DistanceToEnemyFlag, DistanceToOwnFlag, DistanceToEnemyBase, DistanceToOwnBase, DistanceToEnemyFlagScore, DistanceToOwnFlagScore, DistanceToEnemyFlagSpawn, DistanceToOwnFlagSpawn, Visibility, DistanceToNearestEnemy, GameState


9, 1, 38.87584, 8.380848, 0.14196269, 0.98987204, 40, 51, 17, 7, 72, 83, 40, 51, 33, 13, 3

9, 1, 5.2522526, 47.696476, 0.042216364, -0.9991087, 56, 22, 119, 4, 90, 42, 104, 22, 24, 31, 3
9, 1, 5.2580447, 47.695004, 0.6070824, -0.79463875, 52, 22, 119, 4, 90, 42, 104, 22, 24, 28, 3
9, 1, 5.3765984, 47.674934, 0.9419869, -0.33564866, 51, 22, 119, 4, 90, 42, 104, 22, 24, 28, 3
9, 1, 5.8192315, 47.6, 0.9783819, -0.20680773, 50, 22, 119, 4, 90, 42, 104, 22, 24, 28, 3
9, 1, 6.09412, 47.553463, 0.98435056, -0.1762222, 48, 21, 118, 3, 89, 41, 103, 21, 25, 29, 3
9, 1, 6.6730504, 47.455452, 0.9856018, -0.16908336, 48, 21, 118, 3, 89, 41, 103, 21, 25, 29, 3
9, 1, 7.2755117, 47.42688, 0.9977576, -0.06692958, 46, 20, 117, 4, 88, 40, 102, 20, 25, 29, 3
9, 1, 8.233251, 47.412045, 0.9996229, -0.027460456, 44, 19, 116, 5, 87, 39, 101, 19, 27, 30, 3
9, 1, 9.2339325, 47.43944, 0.99942964, 0.033775687, 42, 20, 115, 6, 86, 40, 100, 20, 28, 31, 3
9, 1, 10.088208, 47.572815, 0.99198294, 0.1263718, 40, 21, 114, 7, 85, 41, 99, 21, 28, 31, 3
9, 1, 10.749578, 47.676067, 0.9890201, 0.14778191, 40, 21, 114, 7, 85, 41, 99, 21, 28, 31, 3
9, 1, 11.433315, 47.782814, 0.98826456, 0.1527521, 38, 22, 113, 8, 84, 42, 98, 22, 27, 32, 3
9, 1, 12.277834, 47.91467, 0.98808545, 0.1539073, 36, 23, 112, 9, 83, 43, 97, 23, 25, 33, 3
9, 1, 13.331217, 48.079132, 0.9880435, 0.15417606, 33, 25, 112, 11, 81, 45, 97, 25, 22, 35, 3
9, 1, 13.302836, 48.475822, -0.06248307, 0.99804604, 32, 25, 112, 11, 81, 45, 97, 25, 22, 35, 3
9, 1, 12.886246, 48.874798, -0.59225297, 0.80575204, 33, 24, 113, 10, 82, 44, 98, 24, 23, 34, 3
9, 1, 12.710036, 49.166718, -0.033514857, 0.9994382, 31, 25, 114, 11, 81, 45, 99, 25, 18, 35, 3
9, 1, 13.463689, 49.150303, 0.93715984, 0.34890044, 29, 26, 113, 12, 80, 46, 98, 26, 20, 36, 3
9, 1, 14.471575, 49.12834, 0.99781156, 0.06612313, 27, 27, 112, 13, 79, 47, 97, 27, 19, 37, 3
9, 1, 15.449869, 49.219326, 0.99492836, 0.10058743, 25, 28, 111, 14, 78, 48, 96, 28, 19, 37, 3
9, 1, 16.193323, 49.317814, 0.9922589, 0.12418741, 24, 29, 110, 15, 77, 49, 95, 29, 18, 38, 3
