BotName, Behaviour, PositionX, PositionY, OrientationX, OrientationY,  DistanceToEnemyFlag, DistanceToOwnFlag, DistanceToEnemyBase, DistanceToOwnBase, DistanceToEnemyFlagScore, DistanceToOwnFlagScore, DistanceToEnemyFlagSpawn, DistanceToOwnFlagSpawn, Visibility, DistanceToNearestEnemy, GameState


3, 1, 47.549885, 8.744174, 0.98422223, 0.17693728, 48, 75, 8, 16, 81, 74, 49, 42, 30, 21, 3
3, 1, 48.551632, 8.876944, 0.9917698, 0.12803453, 49, 77, 7, 17, 82, 73, 50, 41, 33, 20, 3
3, 1, 49.52452, 8.955466, 0.9958016, 0.091537416, 51, 80, 6, 18, 83, 72, 51, 40, 33, 19, 3
3, 1, 50.254436, 9.0248785, 0.9950762, 0.09911269, 53, 80, 8, 20, 83, 70, 53, 40, 34, 17, 3

3, 1, 34.64123, 34.41451, -0.09190569, 0.9957677, 25, 79, 47, 37, 42, 61, 60, 79, 56, 1000000, 3

3, 1, 37.546658, 37.42068, 0.72823024, 0.68533254, 25, 79, 47, 37, 42, 55, 66, 79, 54, 1000000, 3
3, 1, 38.03817, 37.882862, 0.72844493, 0.68510437, 24, 78, 46, 36, 43, 54, 67, 78, 53, 1000000, 3
3, 1, 38.533596, 38.357563, 0.72185004, 0.6920495, 24, 79, 47, 37, 42, 53, 68, 79, 55, 1000000, 3
3, 1, 39.125175, 38.934986, 0.7170708, 0.6970004, 24, 78, 46, 38, 43, 52, 69, 78, 53, 1000000, 3
3, 1, 39.84463, 39.63723, 0.7159543, 0.6981472, 24, 79, 47, 39, 42, 51, 70, 79, 52, 1000000, 3
3, 1, 40.54657, 40.340767, 0.6845113, 0.7290023, 22, 79, 47, 41, 44, 51, 72, 79, 48, 1000000, 3
3, 1, 40.852158, 40.738987, 0.6269681, 0.7790449, 23, 79, 47, 41, 44, 51, 72, 79, 48, 1000000, 3
3, 1, 41.21043, 41.205864, 0.6130485, 0.79004526, 22, 79, 47, 43, 46, 51, 74, 79, 44, 1000000, 3
3, 1, 41.635098, 41.75925, 0.6097833, 0.7925682, 23, 79, 47, 43, 46, 51, 74, 79, 44, 1000000, 3

3, 1, 8.994434, 42.138638, -0.23950633, -0.97089493, 26, 14, 111, 4, 88, 34, 96, 14, 25, 82, 3
3, 1, 9.010294, 42.15541, 0.96537334, -0.26086998, 24, 15, 110, 5, 87, 35, 95, 15, 24, 29, 3
3, 1, 9.0922985, 42.25302, 0.8208637, 0.571124, 24, 15, 110, 5, 87, 35, 95, 15, 24, 29, 3
3, 1, 9.268109, 42.46229, 0.6890471, 0.7247166, 25, 15, 110, 5, 87, 35, 95, 15, 24, 29, 3
3, 1, 9.530334, 42.77442, 0.65411913, 0.7563915, 27, 15, 110, 5, 87, 35, 95, 15, 24, 29, 3
3, 1, 9.98519, 43.315845, 0.6457842, 0.76352, 26, 16, 111, 4, 86, 36, 96, 16, 26, 29, 3
3, 1, 10.633, 44.086945, 0.6438344, 0.76516485, 25, 18, 111, 4, 84, 38, 96, 18, 27, 29, 3

3, 1, 26.625, 40.371338, 0.008210598, -0.9999664, 5, 30, 91, 24, 64, 50, 76, 30, 17, 16, 3
