BotName, Behaviour, PositionX, PositionY, OrientationX, OrientationY,  DistanceToEnemyFlag, DistanceToOwnFlag, DistanceToEnemyBase, DistanceToOwnBase, DistanceToEnemyFlagScore, DistanceToOwnFlagScore, DistanceToEnemyFlagSpawn, DistanceToOwnFlagSpawn, Visibility, DistanceToNearestEnemy, GameState


6, 1, 49.703827, 25.053566, -0.74704427, 0.6647744, 54, 55, 23, 35, 66, 55, 66, 55, 54, 29, 3
6, 1, 49.404953, 25.319412, -0.7471567, 0.664648, 53, 55, 23, 35, 66, 55, 66, 55, 54, 30, 3
6, 1, 49.09153, 25.5982, -0.74718255, 0.66461885, 52, 55, 23, 35, 66, 55, 66, 55, 54, 31, 3
6, 1, 48.85426, 25.809242, -0.7471887, 0.66461194, 51, 56, 24, 34, 65, 56, 65, 56, 48, 30, 3
6, 1, 48.464046, 26.156326, -0.74718934, 0.6646112, 43, 57, 25, 35, 64, 55, 66, 57, 54, 38, 3
6, 1, 48.421986, 26.175827, -0.8764884, 0.48142314, 42, 57, 25, 35, 64, 55, 66, 57, 54, 39, 3
6, 1, 48.18534, 26.285557, -0.90043867, 0.43498325, 42, 57, 25, 35, 64, 55, 66, 57, 54, 39, 3
6, 1, 47.63931, 26.538748, -0.9056589, 0.424007, 40, 58, 26, 34, 63, 56, 65, 58, 46, 40, 3
6, 1, 46.89446, 26.88413, -0.9068541, 0.42144495, 38, 59, 27, 33, 62, 57, 64, 59, 35, 40, 3
6, 1, 46.25459, 27.180836, -0.90713084, 0.4208488, 36, 60, 28, 34, 61, 56, 65, 60, 41, 40, 3
6, 1, 45.83816, 26.647833, -0.82788193, -0.56090236, 35, 60, 28, 32, 61, 58, 63, 60, 30, 41, 3
6, 1, 45.206993, 26.366482, -0.9350815, -0.35443258, 34, 60, 28, 32, 61, 58, 63, 60, 30, 1000000, 3
6, 1, 44.271046, 26.371523, -0.9967911, -0.08004248, 33, 61, 29, 31, 60, 59, 62, 61, 29, 1000000, 3
6, 1, 43.075066, 26.376389, -0.99986494, -0.01644206, 31, 62, 30, 30, 59, 60, 61, 62, 29, 1000000, 3
6, 1, 42.664284, 26.375996, -0.9999896, -0.004558563, 29, 63, 31, 29, 58, 61, 60, 63, 30, 1000000, 3
6, 1, 42.004616, 26.375362, -0.9999985, -0.0017946959, 28, 63, 31, 29, 58, 61, 60, 63, 30, 1000000, 3
6, 1, 41.403656, 26.374966, -0.99999964, -8.5258484E-4, 27, 64, 32, 28, 57, 62, 59, 64, 35, 1000000, 3
6, 1, 40.449097, 26.374987, -0.99999994, -1.8119812E-4, 26, 65, 33, 27, 56, 63, 58, 65, 46, 1000000, 3
6, 1, 39.627045, 26.13201, -0.9236841, -0.38315463, 24, 66, 34, 26, 55, 64, 57, 66, 54, 1000000, 3
6, 1, 39.63735, 25.277431, -0.21746217, -0.9760685, 25, 65, 33, 25, 56, 65, 56, 65, 48, 1000000, 3
6, 1, 39.02624, 25.003382, -0.80337495, -0.5954734, 25, 65, 33, 25, 56, 65, 56, 65, 48, 1000000, 3
6, 1, 38.395424, 24.720491, -0.8907207, -0.45455158, 25, 65, 33, 23, 56, 67, 54, 65, 50, 1000000, 3
