BotName, Behaviour, PositionX, PositionY, OrientationX, OrientationY,  DistanceToEnemyFlag, DistanceToOwnFlag, DistanceToEnemyBase, DistanceToOwnBase, DistanceToEnemyFlagScore, DistanceToOwnFlagScore, DistanceToEnemyFlagSpawn, DistanceToOwnFlagSpawn, Visibility, DistanceToNearestEnemy, GameState


1, 1, 15.125364, 2.307426, 0.92080307, 0.39002794, 10, 68, 46, 28, 55, 112, 11, 80, 19, 34, 3
1, 1, 15.503637, 2.4448996, 0.9355307, 0.35324532, 10, 67, 46, 28, 55, 112, 11, 80, 19, 34, 3
1, 1, 16.053297, 2.6446595, 0.93878996, 0.34449, 12, 65, 45, 27, 56, 111, 12, 79, 24, 32, 3
1, 1, 16.831762, 2.9275734, 0.9396008, 0.34227228, 12, 65, 45, 27, 56, 111, 12, 79, 24, 32, 3
1, 1, 17.700499, 3.3875723, 0.8818691, 0.4714945, 14, 64, 43, 25, 56, 109, 14, 77, 21, 30, 3
1, 1, 18.328804, 4.0586424, 0.7395105, 0.6731452, 16, 63, 41, 23, 56, 107, 16, 75, 22, 28, 3
1, 1, 18.675545, 4.428986, 0.6972248, 0.71685255, 16, 62, 41, 23, 56, 107, 16, 75, 22, 28, 3
1, 1, 19.256546, 4.412896, 0.98635083, 0.16465652, 16, 62, 40, 22, 57, 106, 17, 74, 21, 27, 3
1, 1, 19.939486, 4.3939834, 0.9998221, 0.018863857, 16, 62, 40, 22, 57, 106, 17, 74, 21, 27, 3
1, 1, 28.452496, 4.400203, 0.16202559, 0.98678654, 14, 52, 31, 13, 66, 97, 26, 65, 23, 16, 3
