BotName, Behaviour, PositionX, PositionY, OrientationX, OrientationY,  DistanceToEnemyFlag, DistanceToOwnFlag, DistanceToEnemyBase, DistanceToOwnBase, DistanceToEnemyFlagScore, DistanceToOwnFlagScore, DistanceToEnemyFlagSpawn, DistanceToOwnFlagSpawn, Visibility, DistanceToNearestEnemy, GameState


2, 7, 55, 5, 2.926037, 16, 12, 72, 50, 44, 52, 16, 16, 22, 999999, 0, 3, 11633

2, 7, 74, 19, -2.6743627, 43, 39, 77, 17, 49, 57, 43, 43, 35, 999999, 0, 3, 23633

2, 7, 70, 18, 2.1097524, 38, 34, 74, 22, 46, 54, 38, 38, 47, 20, 1, 3, 24833

2, 7, 70, 18, -3.1147103, 38, 34, 74, 22, 46, 54, 38, 38, 47, 20, 1, 3, 24966

2, 7, 70, 18, -2.7241428, 38, 34, 74, 22, 46, 54, 38, 38, 47, 20, 1, 3, 25099

2, 7, 33, 1, 3.1415823, 16, 20, 54, 76, 56, 48, 16, 16, 24, 999999, 0, 3, 77632
2, 7, 32, 1, -3.141543, 17, 21, 53, 77, 57, 49, 17, 17, 26, 999999, 0, 3, 77765
2, 7, 31, 1, -2.882046, 18, 22, 52, 78, 58, 50, 18, 18, 28, 999999, 0, 3, 77899
2, 7, 30, 0, -2.8580198, 20, 24, 52, 80, 60, 52, 20, 20, 30, 999999, 0, 3, 78032
2, 7, 30, 0, -2.8580198, 20, 24, 52, 80, 60, 52, 20, 20, 30, 999999, 0, 3, 78165

2, 7, 31, 0, 0.20480913, 19, 23, 53, 79, 59, 51, 19, 19, 27, 999999, 0, 3, 87099

2, 7, 32, 1, 0.15936427, 17, 21, 53, 77, 57, 49, 17, 17, 26, 999999, 0, 3, 87232

2, 7, 33, 1, 0.0971176, 16, 20, 54, 76, 56, 48, 16, 16, 24, 999999, 0, 3, 87365

2, 7, 34, 1, 0.07468698, 15, 19, 55, 75, 55, 47, 15, 15, 23, 999999, 0, 3, 87499

2, 7, 34, 1, 0.06947019, 15, 19, 55, 75, 55, 47, 15, 15, 23, 999999, 0, 3, 87632

2, 7, 35, 1, 0.07895139, 14, 18, 56, 74, 56, 48, 14, 14, 21, 999999, 0, 3, 87765

2, 7, 36, 1, 0.08115673, 13, 17, 57, 73, 57, 49, 13, 13, 19, 999999, 0, 3, 87899

2, 7, 37, 1, 0.08166967, 12, 16, 58, 72, 58, 50, 12, 12, 15, 999999, 0, 3, 88032

2, 7, 37, 1, 0.081717156, 12, 16, 58, 72, 58, 50, 12, 12, 15, 999999, 0, 3, 88165

2, 7, 38, 1, 0.081717156, 11, 15, 59, 71, 59, 51, 11, 11, 11, 999999, 0, 3, 88298

2, 7, 82, 25, 2.7601922, 57, 53, 79, 3, 51, 59, 57, 57, 19, 18, 1, 3, 192045
2, 7, 81, 25, 2.79236, 56, 52, 78, 4, 50, 58, 56, 56, 22, 18, 1, 3, 192178
2, 7, 78, 28, 1.6125319, 56, 52, 78, 10, 44, 52, 56, 56, 34, 999999, 0, 3, 192978
2, 7, 76, 30, 2.3842711, 56, 52, 78, 14, 40, 48, 56, 56, 40, 999999, 0, 3, 193379
2, 7, 76, 30, 2.3816211, 56, 52, 78, 14, 40, 48, 56, 56, 40, 999999, 0, 3, 193512

2, 7, 74, 28, -1.5708854, 52, 48, 74, 14, 40, 48, 52, 52, 45, 25, 1, 3, 225919
2, 7, 74, 22, -1.6308564, 46, 42, 74, 14, 46, 54, 46, 46, 31, 999999, 0, 3, 226852

2, 7, 70, 18, 2.9941907, 38, 34, 74, 22, 46, 54, 38, 38, 47, 16, 1, 3, 230320

2, 7, 70, 18, 3.0155432, 38, 34, 74, 22, 46, 54, 38, 38, 47, 15, 1, 3, 230453

2, 7, 70, 18, 3.0237942, 38, 34, 74, 22, 46, 54, 38, 38, 47, 15, 1, 3, 230586

2, 7, 55, 5, -3.1404922, 16, 12, 72, 50, 44, 52, 16, 16, 22, 16, 1, 3, 238055

2, 7, 55, 5, -3.1406598, 16, 12, 72, 50, 44, 52, 16, 16, 22, 16, 1, 3, 238188

2, 7, 55, 5, -3.140699, 16, 12, 72, 50, 44, 52, 16, 16, 22, 16, 1, 3, 238321

2, 7, 54, 5, 2.917287, 15, 11, 71, 51, 43, 51, 15, 15, 25, 16, 1, 3, 238455

2, 7, 54, 5, 2.7563179, 15, 11, 71, 51, 43, 51, 15, 15, 25, 16, 1, 3, 238588

2, 7, 53, 5, 2.7188783, 14, 10, 70, 52, 42, 50, 14, 14, 24, 999999, 0, 3, 238722

2, 7, 53, 5, 2.7101707, 14, 10, 70, 52, 42, 50, 14, 14, 24, 999999, 0, 3, 238855

2, 7, 53, 6, 2.7081459, 13, 9, 69, 51, 41, 49, 13, 13, 27, 999999, 0, 3, 238988

2, 7, 52, 6, 2.7076747, 12, 8, 68, 52, 42, 50, 12, 12, 27, 999999, 0, 3, 239122

2, 7, 52, 6, 2.1190596, 12, 8, 68, 52, 42, 50, 12, 12, 27, 9, 1, 3, 239788

