BotName, Behaviour, PositionX, PositionY, OrientationX, OrientationY,  DistanceToEnemyFlag, DistanceToOwnFlag, DistanceToEnemyBase, DistanceToOwnBase, DistanceToEnemyFlagScore, DistanceToOwnFlagScore, DistanceToEnemyFlagSpawn, DistanceToOwnFlagSpawn, Visibility, DistanceToNearestEnemy, GameState


5, 7, 39.769333, 0.41468287, -0.42483622, 0.9052702, 29, 60, 26, 4, 81, 92, 41, 60, 15, 20, 3
5, 7, 39.922104, 0.6583966, 0.3218275, 0.9467983, 29, 60, 26, 4, 81, 92, 41, 60, 15, 19, 3
5, 7, 40.118813, 0.97220033, 0.48460028, 0.8747357, 30, 61, 27, 3, 82, 93, 42, 61, 14, 20, 3
5, 7, 40.33144, 1.3114011, 0.520437, 0.8539001, 29, 60, 26, 2, 81, 92, 41, 60, 14, 19, 3
5, 7, 40.54795, 1.656798, 0.52864593, 0.84884244, 29, 60, 26, 2, 81, 92, 41, 60, 14, 19, 3
5, 7, 40.726433, 1.9415329, 0.53054804, 0.8476549, 29, 60, 26, 2, 81, 92, 41, 60, 14, 19, 3
5, 7, 40.968258, 2.3273065, 0.5309895, 0.84737843, 28, 59, 25, 1, 80, 91, 40, 59, 14, 18, 3

5, 7, 38.36567, 1.3104938, 0.5058364, 0.8626294, 39, 38, 24, 4, 79, 90, 39, 58, 17, 17, 3
5, 7, 38.127533, 1.6527628, -0.09011087, 0.99593174, 39, 33, 24, 4, 79, 90, 39, 58, 17, 17, 3

5, 7, 38.024837, 4.5463934, -0.9728574, -0.23140574, 36, 69, 21, 3, 76, 87, 36, 55, 17, 20, 3

5, 7, 45.6279, 8.375, 0.9972931, 0.073530614, 51, 44, 10, 14, 79, 76, 47, 44, 31, 17, 3

5, 7, 45.714207, 8.375, 0.9998536, 0.017116487, 52, 44, 10, 14, 79, 76, 47, 44, 31, 17, 3

5, 7, 42.653778, 43.452362, 0.995438, 0.09541178, 63, 49, 78, 43, 49, 69, 63, 49, 63, 21, 3
5, 7, 43.84779, 43.572117, 0.99501336, 0.09974146, 62, 50, 77, 44, 48, 70, 62, 50, 65, 21, 3
5, 7, 44.245872, 43.592937, 0.9991391, 0.04148197, 61, 51, 76, 45, 47, 71, 61, 51, 66, 21, 3
5, 7, 44.706795, 43.550716, 0.99817336, -0.060414433, 61, 51, 76, 45, 47, 71, 61, 51, 66, 21, 3
5, 7, 46.40561, 41.39528, -0.25867382, -0.9659649, 57, 51, 72, 45, 43, 71, 57, 51, 74, 19, 3
5, 7, 46.141197, 41.339474, -0.89422774, -0.4476123, 57, 51, 72, 45, 43, 71, 57, 51, 74, 18, 3
5, 7, 45.71314, 41.24913, -0.9644178, -0.26438344, 58, 50, 73, 44, 44, 70, 58, 50, 73, 20, 3
5, 7, 45.01627, 41.024994, -0.8905684, -0.454849, 58, 50, 73, 44, 44, 70, 58, 50, 73, 19, 3
5, 7, 44.82146, 40.675644, -0.60189843, -0.79857266, 58, 48, 73, 42, 46, 68, 58, 48, 75, 17, 3
5, 7, 44.596214, 40.2717, -0.51464313, -0.8574046, 58, 48, 73, 42, 46, 68, 58, 48, 75, 18, 3
