BotName, Behaviour, PositionX, PositionY, OrientationX, OrientationY,  DistanceToEnemyFlag, DistanceToOwnFlag, DistanceToEnemyBase, DistanceToOwnBase, DistanceToEnemyFlagScore, DistanceToOwnFlagScore, DistanceToEnemyFlagSpawn, DistanceToOwnFlagSpawn, Visibility, DistanceToNearestEnemy, GameState


9, 7, 51.93925, 33.89401, -0.84659123, -0.5322436, 48, 54, 53, 39, 42, 48, 48, 54, 54, 24, 3

9, 7, 51.05111, 33.85493, -0.8906249, 0.45473874, 48, 54, 53, 39, 42, 48, 48, 54, 54, 23, 3

9, 7, 44.60927, 36.384464, -0.99998754, -0.004998207, 50, 50, 43, 43, 44, 44, 50, 50, 42, 12, 3
9, 7, 44.31081, 36.38304, -0.9999883, -0.004822135, 50, 50, 43, 43, 44, 44, 50, 50, 42, 11, 3
9, 7, 43.451027, 36.37894, -0.9999886, -0.0047718287, 51, 49, 42, 44, 45, 43, 51, 49, 42, 15, 3
9, 7, 42.25104, 36.375656, -0.999999, -0.0014631748, 52, 48, 41, 45, 46, 42, 52, 48, 49, 14, 3

9, 7, 53.39787, 43.623104, -0.9966447, 0.0818513, 60, 66, 55, 35, 54, 60, 60, 66, 49, 25, 3
9, 7, 50.2387, 41.707504, 0.2781496, -0.9605378, 55, 61, 52, 38, 49, 55, 55, 61, 52, 26, 3
9, 7, 50.448757, 40.982933, 0.27842322, -0.9604585, 54, 60, 51, 39, 48, 54, 54, 60, 55, 25, 3
9, 7, 50.56081, 40.596413, 0.27843526, -0.9604552, 54, 60, 51, 39, 48, 54, 54, 60, 55, 24, 3

9, 7, 50.32883, 40.330208, -0.46574575, -0.88491845, 54, 60, 51, 39, 48, 54, 54, 60, 55, 23, 3

9, 7, 50.036827, 39.995125, -0.61530346, -0.78829026, 53, 59, 50, 38, 47, 53, 53, 59, 57, 22, 3

9, 7, 48.528984, 38.30846, -0.6982484, -0.71585596, 50, 56, 47, 39, 44, 50, 50, 56, 55, 19, 3

9, 7, 48.24716, 38.022274, -0.70086396, -0.71329486, 50, 56, 47, 39, 44, 50, 50, 56, 55, 18, 3

9, 7, 47.96379, 37.734512, -0.7014711, -0.712698, 48, 54, 45, 39, 42, 48, 48, 54, 55, 17, 3

9, 7, 47.740635, 37.527325, -0.79053354, -0.61241853, 48, 54, 45, 39, 42, 48, 48, 54, 55, 17, 3

9, 7, 47.587345, 37.47063, -0.87697166, -0.48054218, 48, 54, 45, 39, 42, 48, 48, 54, 55, 17, 3

9, 7, 47.467945, 37.42647, -0.87697166, -0.48054218, 48, 54, 45, 39, 42, 48, 48, 54, 55, 17, 3

9, 7, 47.133945, 38.295555, -0.2595081, 0.9657409, 49, 55, 46, 40, 43, 49, 49, 55, 54, 18, 3

9, 7, 47.035183, 38.69909, -0.24280776, 0.9700744, 49, 55, 46, 40, 43, 49, 49, 55, 54, 18, 3

9, 7, 46.94009, 39.087624, -0.2389132, 0.9710409, 51, 55, 46, 42, 45, 49, 51, 55, 52, 18, 3

9, 7, 46.846268, 39.47096, -0.2380069, 0.97126347, 51, 55, 46, 42, 45, 49, 51, 55, 52, 18, 3

9, 7, 46.7499, 39.86469, -0.23779616, 0.9713151, 51, 55, 46, 42, 45, 49, 51, 55, 52, 18, 3

9, 7, 46.676167, 40.25606, -0.17320219, 0.9848863, 52, 56, 47, 43, 46, 50, 52, 56, 44, 19, 3

9, 7, 46.666027, 40.67582, -0.058982544, 0.998259, 52, 56, 47, 43, 46, 50, 52, 56, 44, 19, 3

9, 7, 46.658375, 40.992878, -0.03224797, 0.9994799, 52, 56, 47, 43, 46, 50, 52, 56, 44, 20, 3

9, 7, 46.647198, 41.455715, -0.02602622, 0.99966127, 53, 57, 48, 42, 47, 51, 53, 57, 36, 21, 3

9, 7, 46.63754, 41.855602, -0.024579084, 0.99969786, 53, 57, 48, 42, 47, 51, 53, 57, 36, 22, 3

9, 7, 46.6122, 42.315807, -0.056668654, 0.99839306, 54, 58, 49, 41, 48, 52, 54, 58, 36, 23, 3

9, 7, 46.57214, 42.621346, -0.11298961, 0.9935962, 54, 58, 49, 41, 48, 52, 54, 58, 36, 23, 3

9, 7, 46.516186, 43.048103, -0.12604418, 0.9920246, 55, 59, 48, 42, 49, 53, 55, 59, 39, 25, 3

9, 7, 43.63171, 44.374973, -0.99999166, 0.004088819, 59, 57, 44, 46, 53, 51, 59, 57, 27, 26, 3

9, 7, 35.987305, 45.105095, 0.23304652, -0.97246575, 68, 60, 37, 55, 62, 54, 68, 60, 40, 26, 3
9, 7, 36.34613, 43.150513, 0.14326894, -0.9896841, 65, 57, 36, 54, 59, 51, 65, 57, 48, 24, 3
9, 7, 36.42163, 42.399048, 0.11006197, -0.993925, 64, 56, 35, 55, 58, 50, 64, 56, 51, 23, 3
