BotName, Behaviour, PositionX, PositionY, OrientationX, OrientationY,  DistanceToEnemyFlag, DistanceToOwnFlag, DistanceToEnemyBase, DistanceToOwnBase, DistanceToEnemyFlagScore, DistanceToOwnFlagScore, DistanceToEnemyFlagSpawn, DistanceToOwnFlagSpawn, Visibility, DistanceToNearestEnemy, GameState


4, 7, 39.805267, 2.5546575, 0.9999443, 0.010553777, 39, 42, 24, 2, 79, 90, 39, 58, 15, 23, 3

4, 7, 39.80189, 2.5848093, 0.624613, 0.78093445, 39, 38, 24, 2, 79, 90, 39, 58, 15, 17, 3

4, 7, 39.75851, 3.207739, -0.27679506, 0.960929, 38, 32, 23, 1, 78, 89, 38, 57, 15, 16, 3

4, 7, 39.707447, 3.343378, -0.31377298, 0.94949806, 38, 32, 23, 1, 78, 89, 38, 57, 15, 16, 3

4, 7, 39.59158, 3.6411264, -0.35136557, 0.93623835, 38, 32, 23, 1, 78, 89, 38, 57, 15, 15, 3

4, 7, 39.442776, 4.0235095, -0.36003092, 0.93294036, 37, 30, 22, 2, 77, 88, 37, 56, 14, 14, 3

4, 7, 39.29771, 4.39628, -0.36204177, 0.93216187, 37, 29, 22, 2, 77, 88, 37, 56, 14, 26, 3

4, 7, 39.159786, 4.750722, -0.36250916, 0.9319802, 37, 28, 22, 2, 77, 88, 37, 56, 14, 26, 3

4, 7, 39.00759, 5.141821, -0.36261788, 0.93193793, 38, 27, 21, 3, 76, 87, 38, 55, 13, 25, 3

4, 7, 38.86253, 5.514591, -0.36264318, 0.93192804, 37, 25, 20, 4, 75, 86, 37, 54, 17, 24, 3

4, 7, 38.708076, 5.9115047, -0.36264905, 0.9319258, 37, 24, 20, 4, 75, 86, 37, 54, 17, 24, 3

4, 7, 38.621708, 6.2065024, -0.25381288, 0.9672533, 38, 25, 19, 5, 74, 85, 38, 53, 20, 23, 3

4, 7, 38.623367, 6.669336, -0.056903858, 0.99837965, 38, 26, 19, 5, 74, 85, 38, 53, 20, 23, 3

4, 7, 38.6248, 7.0693336, -0.01049108, 0.999945, 39, 25, 18, 6, 73, 84, 39, 52, 29, 22, 3

4, 7, 39.08367, 9.273302, 0.8102502, -0.5860846, 42, 54, 17, 9, 72, 81, 42, 51, 34, 20, 3

4, 7, 36.705208, 5.305694, -0.40572888, -0.91399384, 35, 66, 22, 6, 73, 88, 35, 56, 22, 19, 3

4, 7, 9.474609, 37.859844, 0.39207503, -0.9199333, 100000000, 10, 105, 10, 90, 30, 90, 10, 28, 23, 3
4, 7, 9.478897, 37.774754, 0.13194677, -0.99125695, 100000000, 10, 105, 10, 90, 30, 90, 10, 28, 23, 3
4, 7, 9.620382, 34.96662, 0.05037674, -0.99873066, 100000000, 7, 102, 13, 87, 27, 87, 7, 34, 20, 3
4, 7, 10.25144, 34.479305, 0.7149294, -0.6991967, 100000000, 8, 101, 14, 86, 28, 86, 8, 30, 21, 3
4, 7, 11.386787, 34.35455, 0.9714554, -0.23722184, 100000000, 9, 100, 15, 85, 29, 85, 9, 27, 20, 3
4, 7, 11.972459, 34.364223, 0.99907434, -0.04301703, 100000000, 9, 100, 15, 85, 29, 85, 9, 27, 21, 3

