BotName, Behaviour, PositionX, PositionY, OrientationX, OrientationY,  DistanceToEnemyFlag, DistanceToOwnFlag, DistanceToEnemyBase, DistanceToOwnBase, DistanceToEnemyFlagScore, DistanceToOwnFlagScore, DistanceToEnemyFlagSpawn, DistanceToOwnFlagSpawn, Visibility, DistanceToNearestEnemy, GameState


7, 7, 40.897457, 4.991076, 0.99882877, -0.048384905, 38, 57, 23, 1, 78, 89, 38, 57, 13, 21, 3

7, 7, 40.897457, 4.991076, 0.99882877, -0.048384905, 38, 57, 23, 1, 78, 89, 38, 57, 13, 21, 3
7, 7, 38.063946, 2.2454293, 0.17618728, 0.98435664, 26, 57, 23, 3, 78, 89, 38, 57, 17, 16, 3
7, 7, 38.207623, 3.0468283, 0.17644697, 0.98431015, 25, 56, 22, 2, 77, 88, 37, 56, 17, 15, 3
7, 7, 38.264606, 3.3646896, 0.17645839, 0.9843081, 25, 56, 22, 2, 77, 88, 37, 56, 17, 15, 3
7, 7, 38.4167, 4.2130604, 0.17646167, 0.9843075, 24, 55, 21, 3, 76, 87, 36, 55, 17, 14, 3

7, 7, 37.04518, 3.9103365, 0.14461759, 0.98948765, 36, 29, 23, 3, 76, 89, 36, 57, 20, 25, 3

7, 7, 48.458466, 47.178764, 0.9989506, 0.045805454, 61, 59, 76, 49, 43, 79, 61, 59, 55, 23, 3
7, 7, 49.150684, 47.22166, 0.99830943, 0.0581218, 60, 60, 75, 50, 42, 80, 60, 60, 55, 22, 3
7, 7, 50.006153, 47.274677, 0.99813867, 0.06098485, 59, 61, 74, 51, 41, 81, 59, 61, 54, 20, 3
7, 7, 52.314137, 47.086426, 0.8385136, -0.54488015, 57, 63, 72, 53, 39, 83, 57, 63, 51, 14, 3
7, 7, 52.399895, 46.909035, -0.10377821, -0.99460065, 56, 62, 71, 52, 40, 82, 56, 62, 54, 21, 3
7, 7, 52.405403, 46.847153, 0.062010728, -0.9980757, 56, 62, 71, 52, 40, 82, 56, 62, 54, 20, 3
7, 7, 52.42532, 46.509613, 0.05961933, -0.9982215, 56, 62, 71, 52, 40, 82, 56, 62, 54, 20, 3
7, 7, 52.445267, 46.171486, 0.05906311, -0.9982544, 56, 62, 71, 52, 40, 82, 56, 62, 54, 20, 3
7, 7, 52.448875, 46.11029, 0.05906311, -0.9982544, 56, 62, 71, 52, 40, 82, 56, 62, 54, 20, 3
7, 7, 52.48838, 45.336754, 0.047090318, -0.998891, 55, 61, 70, 53, 39, 81, 55, 61, 57, 19, 3
7, 7, 52.503265, 45.014095, 0.046417527, -0.99892247, 55, 61, 70, 53, 39, 81, 55, 61, 57, 19, 3

7, 7, 14.1051655, 7.036558, -0.4002965, 0.91638565, 83, 71, 51, 13, 95, 85, 83, 71, 34, 15, 3

7, 7, 13.98123, 7.317495, -0.40284804, 0.9152669, 84, 72, 50, 12, 96, 86, 84, 72, 35, 14, 3

7, 7, 12.624587, 9.819233, -0.020584082, 0.9997881, 83, 71, 47, 13, 95, 85, 83, 71, 38, 24, 3

7, 7, 12.625021, 10.276972, -0.00416729, 0.9999913, 82, 70, 46, 14, 94, 84, 82, 70, 36, 23, 3

7, 7, 12.625021, 10.582338, -9.772935E-4, 0.9999995, 82, 70, 46, 14, 94, 84, 82, 70, 36, 23, 3
