BotName, Behaviour, PositionX, PositionY, OrientationX, OrientationY,  DistanceToEnemyFlag, DistanceToOwnFlag, DistanceToEnemyBase, DistanceToOwnBase, DistanceToEnemyFlagScore, DistanceToOwnFlagScore, DistanceToEnemyFlagSpawn, DistanceToOwnFlagSpawn, Visibility, DistanceToNearestEnemy, GameState


2, 2, 17.885828, 5.8233213, -0.16869047, 0.9856691, 0, 44, 43, 25, 54, 107, 16, 77, 20, 1000000, 3
2, 2, 17.649752, 7.2833447, 0.55227816, 0.83365995, 0, 40, 45, 27, 52, 105, 16, 79, 20, 1000000, 3
2, 2, 17.698248, 7.3692284, 0.5063008, 0.86235696, 0, 41, 45, 27, 52, 105, 16, 79, 20, 1000000, 3
2, 2, 17.811096, 7.5690794, 0.4952382, 0.86875725, 0, 41, 45, 27, 52, 105, 16, 79, 20, 41, 3
2, 2, 18.01465, 7.929573, 0.49255887, 0.87027913, 0, 40, 44, 26, 53, 104, 17, 78, 17, 40, 3
2, 2, 18.671076, 8.391193, 0.77393144, 0.6332696, 0, 39, 43, 27, 52, 103, 18, 77, 18, 39, 3
2, 2, 18.660303, 8.855045, 0.18940371, 0.9818993, 0, 39, 43, 27, 52, 103, 18, 77, 18, 39, 3
2, 2, 18.644936, 9.516618, 0.028930446, 0.99958146, 0, 38, 42, 28, 51, 102, 19, 76, 27, 38, 3
2, 2, 18.63254, 10.050366, -0.010648449, 0.9999433, 0, 37, 41, 29, 50, 101, 20, 75, 31, 37, 3
2, 2, 19.099468, 10.41609, 0.72829866, 0.6852599, 0, 36, 40, 28, 51, 100, 21, 74, 29, 36, 3
2, 2, 20.106735, 10.388959, 0.9879124, 0.15501434, 0, 35, 39, 27, 52, 99, 22, 73, 27, 35, 3
2, 2, 21.037403, 10.37031, 0.99966115, 0.026035547, 0, 33, 38, 26, 53, 98, 23, 72, 26, 34, 3
2, 2, 21.7171, 10.372317, 0.99996316, 0.008585691, 0, 33, 38, 26, 53, 98, 23, 72, 26, 34, 3
2, 2, 22.386883, 10.374296, 0.9999908, 0.0042903423, 0, 32, 37, 25, 54, 97, 24, 71, 32, 33, 3
2, 2, 23.135178, 10.375256, 0.99999875, 0.0016933084, 0, 31, 36, 24, 55, 96, 25, 70, 33, 32, 3
2, 2, 24.052273, 10.375099, 0.99999994, 2.7632713E-4, 0, 29, 35, 23, 56, 95, 26, 69, 31, 31, 3
2, 2, 25.063831, 10.79232, 0.91705495, 0.39876086, 0, 28, 34, 22, 57, 94, 27, 68, 22, 30, 3
2, 2, 25.341677, 11.080817, 0.75813866, 0.6520934, 0, 28, 35, 23, 56, 93, 28, 69, 25, 1000000, 3
2, 2, 25.704426, 11.597196, 0.5166865, 0.8561747, 0, 28, 35, 23, 56, 93, 28, 69, 25, 1000000, 3
2, 2, 25.678133, 12.185761, 0.09243023, 0.99571913, 0, 26, 36, 24, 55, 92, 29, 70, 35, 1000000, 3
2, 2, 25.637281, 13.100087, -0.011435975, 0.9999346, 0, 24, 35, 25, 54, 91, 30, 69, 39, 1000000, 3
2, 2, 26.095884, 13.545422, 0.7381013, 0.6746898, 0, 24, 34, 24, 55, 90, 31, 68, 34, 22, 3
