BotName, Behaviour, PositionX, PositionY, OrientationX, OrientationY,  DistanceToEnemyFlag, DistanceToOwnFlag, DistanceToEnemyBase, DistanceToOwnBase, DistanceToEnemyFlagScore, DistanceToOwnFlagScore, DistanceToEnemyFlagSpawn, DistanceToOwnFlagSpawn, Visibility, DistanceToNearestEnemy, GameState


9, 2, 82.445786, 21.75462, 0.10964234, -0.9939711, 0, 89, 22, 99, 25, 95, 1, 89, 36, 45, 3
9, 2, 82.625, 20.168701, 0.9940943, 0.10852122, 0, 90, 21, 100, 26, 94, 0, 90, 36, 35, 3
9, 2, 82.625, 20.335636, 0.33351392, 0.94274515, 0, 90, 21, 100, 26, 94, 0, 90, 36, 35, 3
9, 2, 82.625, 20.680708, 0.07899727, 0.9968748, 0, 90, 21, 100, 26, 94, 0, 90, 36, 35, 3
9, 2, 82.625, 21.133465, 0.018391956, 0.99983084, 0, 89, 22, 99, 25, 95, 1, 89, 36, 34, 3
9, 2, 82.625, 21.710526, 0.0042775935, 0.9999909, 0, 89, 22, 99, 25, 95, 1, 89, 36, 34, 3
9, 2, 82.625, 22.424747, 9.948327E-4, 0.9999995, 0, 88, 23, 98, 24, 96, 2, 88, 36, 33, 3
9, 2, 82.625, 23.321386, 2.3136489E-4, 1.0, 0, 87, 24, 97, 23, 95, 3, 87, 36, 1000000, 3
9, 2, 82.625, 24.484577, 1.1157546E-4, 1.0, 0, 86, 25, 96, 22, 94, 4, 86, 35, 1000000, 3
9, 2, 82.625, 25.04889, 1.1157546E-4, 1.0, 0, 87, 26, 95, 21, 95, 5, 87, 33, 1000000, 3
9, 2, 82.625, 25.72432, 1.1157546E-4, 1.0, 0, 87, 26, 95, 21, 95, 5, 87, 33, 1000000, 3
9, 2, 82.625, 26.269327, 1.1157546E-4, 1.0, 0, 88, 27, 94, 20, 96, 6, 88, 32, 1000000, 3
9, 2, 82.625, 27.12042, 1.1157546E-4, 1.0, 0, 89, 28, 93, 19, 97, 7, 89, 30, 1000000, 3
9, 2, 82.24916, 27.95962, -0.42783058, 0.9038589, 0, 89, 28, 93, 19, 97, 7, 89, 30, 1000000, 3
9, 2, 81.447, 28.431036, -0.8204439, 0.5717268, 0, 89, 28, 91, 17, 97, 9, 89, 29, 1000000, 3
9, 2, 80.785385, 28.652348, -0.9251852, 0.37951624, 0, 88, 27, 90, 16, 96, 10, 88, 28, 1000000, 3
9, 2, 80.16383, 28.913027, -0.9090869, 0.41660684, 0, 88, 27, 90, 16, 96, 10, 88, 28, 1000000, 3
9, 2, 79.52311, 29.372465, -0.8379162, 0.545799, 0, 88, 27, 88, 14, 96, 12, 88, 27, 1000000, 3
9, 2, 78.74602, 29.929693, -0.8186849, 0.5742431, 0, 87, 28, 87, 15, 95, 13, 87, 22, 1000000, 3
9, 2, 77.76949, 30.421192, -0.944397, 0.3288076, 0, 85, 30, 85, 15, 93, 15, 85, 21, 1000000, 3
9, 2, 77.48232, 30.513824, -0.9568611, 0.29054582, 0, 85, 30, 85, 15, 93, 15, 85, 21, 1000000, 3
9, 2, 77.23746, 31.103971, -0.5634807, 0.8261292, 0, 84, 31, 84, 14, 92, 16, 84, 28, 1000000, 3
