BotName, Behaviour, PositionX, PositionY, OrientationX, OrientationY,  DistanceToEnemyFlag, DistanceToOwnFlag, DistanceToEnemyBase, DistanceToOwnBase, DistanceToEnemyFlagScore, DistanceToOwnFlagScore, DistanceToEnemyFlagSpawn, DistanceToOwnFlagSpawn, Visibility, DistanceToNearestEnemy, GameState


7, 2, 4.625, 2.875, -0.97117656, -0.2383616, 0, 91, 57, 39, 50, 123, 2, 91, 25, 1000000, 3
7, 2, 4.8034763, 2.6965227, -0.2326638, -0.9725574, 0, 91, 57, 39, 50, 123, 2, 91, 25, 52, 3
7, 2, 4.8019886, 2.7278094, -0.999825, -0.01872921, 0, 91, 57, 39, 50, 123, 2, 91, 25, 51, 3
7, 2, 4.792987, 2.9132993, -0.39575046, 0.9183581, 0, 91, 57, 39, 50, 123, 2, 91, 25, 51, 3
7, 2, 4.772, 3.3457794, -0.1314588, 0.9913216, 0, 92, 58, 40, 49, 122, 1, 92, 25, 53, 3
7, 2, 4.7612243, 3.5678334, -0.06782372, 0.9976973, 0, 92, 58, 40, 49, 122, 1, 92, 25, 52, 3
7, 2, 4.7353954, 4.1000996, -0.052972976, 0.99859595, 0, 93, 59, 41, 48, 121, 2, 93, 25, 53, 3
7, 2, 4.7115855, 4.68278, -0.041873604, 0.9991229, 0, 93, 59, 41, 48, 121, 2, 93, 25, 53, 3
7, 2, 4.689514, 5.6239495, -0.02773141, 0.99961543, 0, 94, 60, 42, 47, 120, 3, 94, 25, 53, 3
7, 2, 4.6659393, 6.629251, -0.024441479, 0.99970126, 0, 93, 59, 41, 46, 119, 4, 93, 25, 52, 3
7, 2, 4.656289, 7.512171, -0.014071762, 0.999901, 0, 92, 58, 40, 45, 118, 5, 92, 24, 51, 3
7, 2, 4.6489577, 8.182944, -0.011659831, 0.99993205, 0, 93, 59, 41, 44, 117, 6, 93, 21, 52, 3
7, 2, 4.6434035, 8.872548, -0.00816103, 0.9999667, 0, 93, 59, 41, 44, 117, 6, 93, 21, 52, 3
7, 2, 4.638979, 9.714651, -0.005930478, 0.9999824, 0, 94, 60, 42, 43, 116, 7, 94, 15, 53, 3
7, 2, 4.6335216, 10.753326, -0.0054117194, 0.99998534, 0, 95, 61, 43, 42, 115, 8, 95, 14, 54, 3
7, 2, 5.3368087, 11.330143, 0.6176343, 0.7864654, 0, 93, 59, 45, 40, 113, 10, 93, 0, 52, 3
7, 2, 5.7411385, 11.691475, 0.7177853, 0.6962645, 0, 93, 59, 45, 40, 113, 10, 93, 0, 52, 3
7, 2, 6.16584, 12.0710125, 0.73927253, 0.6734064, 0, 91, 57, 43, 38, 111, 12, 91, 22, 50, 3
7, 2, 6.500526, 12.705216, 0.5181936, 0.85526335, 0, 91, 57, 43, 38, 111, 12, 91, 22, 50, 3
7, 2, 6.8906503, 13.631469, 0.41924822, 0.90787166, 0, 90, 56, 44, 37, 110, 13, 90, 27, 49, 3
7, 2, 7.119876, 14.591984, 0.25787562, 0.9661781, 0, 88, 54, 44, 35, 108, 15, 88, 32, 47, 3
7, 2, 7.256208, 15.343115, 0.19715153, 0.980373, 0, 89, 55, 45, 34, 107, 16, 89, 34, 51, 3
