BotName, Behaviour, PositionX, PositionY, OrientationX, OrientationY,  DistanceToEnemyFlag, DistanceToOwnFlag, DistanceToEnemyBase, DistanceToOwnBase, DistanceToEnemyFlagScore, DistanceToOwnFlagScore, DistanceToEnemyFlagSpawn, DistanceToOwnFlagSpawn, Visibility, DistanceToNearestEnemy, GameState


1, 2, 5.763921, 3.3750668, -0.99999994, 1.5479326E-4, 0, 91, 57, 39, 50, 121, 0, 91, 26, 46, 3
1, 2, 5.6507373, 3.375, -0.57370305, -0.8190628, 0, 91, 57, 39, 50, 121, 0, 91, 26, 62, 3
1, 2, 5.795539, 3.375, 0.7447169, -0.66738, 0, 91, 57, 39, 50, 121, 0, 91, 26, 62, 3
1, 2, 5.9295287, 3.375, 0.9855958, -0.1691171, 0, 91, 57, 39, 50, 121, 0, 91, 26, 47, 3
1, 2, 6.2266464, 3.375, 0.99921906, -0.039513946, 0, 90, 56, 38, 51, 120, 1, 90, 26, 46, 3
1, 2, 6.5900655, 3.375, 0.9999579, -0.0091923475, 0, 90, 56, 38, 51, 120, 1, 90, 26, 46, 3
1, 2, 7.4069986, 3.375, 0.9999976, -0.0021374226, 0, 89, 55, 37, 50, 119, 2, 89, 26, 45, 3
1, 2, 8.416878, 3.375, 1.0, -4.969835E-4, 0, 88, 54, 36, 49, 118, 3, 88, 25, 44, 3
1, 2, 9.352563, 3.375, 0.99999994, -1.1563301E-4, 0, 87, 53, 35, 48, 117, 4, 87, 24, 43, 3
1, 2, 9.987442, 3.4978862, 0.96619695, 0.25780517, 0, 87, 53, 35, 48, 117, 4, 87, 24, 43, 3
1, 2, 10.434584, 4.01044, 0.7546942, 0.65607667, 0, 87, 53, 35, 48, 115, 6, 87, 22, 1000000, 3
1, 2, 10.701458, 4.7647266, 0.44382852, 0.8961117, 0, 87, 53, 35, 48, 115, 6, 87, 22, 1000000, 3
1, 2, 11.025151, 5.679604, 0.35968468, 0.93307394, 0, 87, 53, 35, 48, 113, 8, 87, 21, 1000000, 3
1, 2, 11.245378, 6.770405, 0.21494108, 0.976627, 0, 86, 52, 34, 47, 112, 9, 86, 26, 1000000, 3
1, 2, 11.307795, 7.198648, 0.16075402, 0.9869945, 0, 85, 51, 33, 46, 111, 10, 85, 29, 1000000, 3
1, 2, 11.37808, 7.819539, 0.109369494, 0.99400115, 0, 85, 51, 33, 46, 111, 10, 85, 29, 1000000, 3
1, 2, 11.423055, 8.46715, 0.07861709, 0.9969049, 0, 84, 50, 34, 45, 110, 11, 84, 29, 1000000, 3
1, 2, 11.491081, 9.446665, 0.071453035, 0.997444, 0, 83, 49, 35, 44, 109, 12, 83, 29, 1000000, 3
1, 2, 11.53216, 10.44719, 0.044795565, 0.9989962, 0, 84, 50, 36, 43, 108, 13, 84, 28, 1000000, 3
1, 2, 11.558379, 11.274041, 0.034741476, 0.9993963, 0, 85, 51, 37, 42, 107, 14, 85, 26, 32, 3
1, 2, 11.576294, 11.940077, 0.027532332, 0.9996209, 0, 85, 51, 37, 42, 107, 14, 85, 26, 32, 3
1, 2, 11.592003, 12.644786, 0.02350641, 0.9997237, 0, 86, 52, 38, 41, 106, 15, 86, 29, 32, 3
