BotName, Behaviour, PositionX, PositionY, OrientationX, OrientationY,  DistanceToEnemyFlag, DistanceToOwnFlag, DistanceToEnemyBase, DistanceToOwnBase, DistanceToEnemyFlagScore, DistanceToOwnFlagScore, DistanceToEnemyFlagSpawn, DistanceToOwnFlagSpawn, Visibility, DistanceToNearestEnemy, GameState


6, 5, 40.24314, 0.6585261, -0.5053549, 0.8629116, 42, 33, 27, 3, 82, 93, 42, 61, 14, 31, 3
6, 5, 40.27234, 0.86622596, -0.016035436, 0.99987143, 42, 33, 27, 3, 82, 93, 42, 61, 14, 31, 3
6, 5, 40.315548, 1.1736039, 0.10326059, 0.99465436, 41, 31, 26, 2, 81, 92, 41, 60, 14, 30, 3
6, 5, 40.38, 1.6321234, 0.13085829, 0.9914011, 41, 30, 26, 2, 81, 92, 41, 60, 14, 30, 3
6, 5, 40.43568, 2.028229, 0.13726309, 0.9905346, 40, 31, 25, 1, 80, 91, 40, 59, 14, 29, 3
6, 5, 40.499702, 2.4836738, 0.13875183, 0.9903272, 40, 32, 25, 1, 80, 91, 40, 59, 14, 29, 3
6, 5, 40.542442, 2.7876973, 0.139098, 0.9902786, 40, 32, 25, 1, 80, 91, 40, 59, 14, 29, 3
6, 5, 40.602726, 3.2165456, 0.13917851, 0.9902673, 39, 33, 24, 0, 79, 90, 39, 58, 14, 33, 3
6, 5, 40.43768, 3.5809076, -0.28971994, 0.9571115, 39, 34, 24, 0, 79, 90, 39, 58, 14, 34, 3
6, 5, 40.258705, 3.9760177, -0.38459188, 0.9230867, 39, 35, 24, 0, 79, 90, 39, 58, 14, 35, 3
6, 5, 40.107944, 4.3088465, -0.40613267, 0.9138141, 38, 35, 23, 1, 78, 89, 38, 57, 13, 35, 3

6, 5, 38.706802, 8.821799, 0.9988838, -0.0472337, 40, 56, 17, 7, 72, 83, 40, 51, 33, 22, 3
6, 5, 38.949986, 8.781077, 0.99044997, -0.13787365, 40, 56, 17, 7, 72, 83, 40, 51, 33, 22, 3

6, 5, 41.99982, 8.497805, 0.99832994, -0.05777228, 43, 63, 14, 10, 75, 80, 43, 48, 31, 29, 3

6, 5, 9.961523, 44.000843, 0.9977683, 0.06676936, 100000000, 17, 112, 3, 85, 37, 97, 17, 27, 30, 3
6, 5, 11.02688, 44.317657, 0.96572167, 0.25957984, 100000000, 19, 110, 5, 83, 39, 95, 19, 24, 28, 3
6, 5, 11.644754, 44.46348, 0.99670464, 0.08111811, 100000000, 19, 110, 5, 83, 39, 95, 19, 24, 28, 3
6, 5, 12.292314, 44.430367, 0.9997935, -0.020321846, 100000000, 20, 109, 6, 82, 40, 94, 20, 23, 27, 3
6, 5, 12.840058, 44.402355, 0.99903494, -0.04392433, 100000000, 20, 109, 6, 82, 40, 94, 20, 23, 27, 3
6, 5, 13.625769, 44.275043, 0.98673266, -0.16235054, 100000000, 21, 108, 7, 81, 41, 93, 21, 21, 26, 3
6, 5, 14.54716, 43.860237, 0.9349928, -0.35466647, 100000000, 23, 106, 9, 79, 43, 91, 23, 12, 24, 3
6, 5, 15.429853, 43.462852, 0.9175375, -0.39765, 100000000, 24, 105, 10, 78, 44, 90, 24, 16, 23, 3

