BotName, Behaviour, PositionX, PositionY, OrientationX, OrientationY,  DistanceToEnemyFlag, DistanceToOwnFlag, DistanceToEnemyBase, DistanceToOwnBase, DistanceToEnemyFlagScore, DistanceToOwnFlagScore, DistanceToEnemyFlagSpawn, DistanceToOwnFlagSpawn, Visibility, DistanceToNearestEnemy, GameState


7, 5, 2.1204984, 47.44208, 0.98166925, -0.19059205, 99, 89, 49, 3, 111, 101, 99, 89, 27, 48, 3
7, 5, 2.1204984, 47.44208, 0.98166925, -0.19059205, 99, 89, 49, 3, 111, 101, 99, 89, 27, 48, 3
7, 5, 2.1204984, 47.44208, 0.98166925, -0.19059205, 99, 89, 49, 3, 111, 101, 99, 89, 27, 1000000, 3
7, 5, 2.125901, 47.40821, 0.41196996, -0.9111974, 99, 89, 49, 3, 111, 101, 99, 89, 27, 1000000, 3
7, 5, 2.1476402, 47.27609, 0.22204481, -0.9750366, 99, 89, 49, 3, 111, 101, 99, 89, 27, 1000000, 3
7, 5, 2.2185116, 46.845375, 0.17630455, -0.9843359, 98, 88, 48, 4, 110, 100, 98, 88, 28, 1000000, 3
7, 5, 2.3490624, 46.05197, 0.1656074, -0.9861921, 98, 88, 48, 4, 110, 100, 98, 88, 28, 1000000, 3
7, 5, 2.4190412, 45.11947, 0.09603081, -0.9953785, 97, 87, 47, 5, 109, 99, 97, 87, 29, 1000000, 3
7, 5, 2.4724765, 44.407413, 0.07976741, -0.9968139, 96, 86, 46, 6, 108, 98, 96, 86, 29, 1000000, 3
7, 5, 2.5094092, 43.73202, 0.055066366, -0.9984827, 95, 85, 45, 7, 107, 97, 95, 85, 30, 1000000, 3
7, 5, 2.5359168, 42.962154, 0.039217174, -0.999231, 94, 84, 44, 8, 106, 96, 94, 84, 31, 1000000, 3
7, 5, 2.5681353, 42.026424, 0.035529576, -0.9993689, 94, 84, 44, 8, 106, 96, 94, 84, 31, 1000000, 3
7, 5, 2.494996, 40.832973, -0.038696878, -0.99925125, 92, 82, 42, 10, 104, 94, 92, 82, 33, 1000000, 3
7, 5, 2.469909, 40.423626, -0.055946007, -0.9984342, 92, 82, 42, 10, 104, 94, 92, 82, 33, 1000000, 3
7, 5, 2.429613, 39.766117, -0.059955433, -0.99820125, 91, 81, 41, 11, 103, 93, 91, 81, 33, 1000000, 3
7, 5, 2.392771, 39.16495, -0.060887754, -0.9981446, 91, 81, 41, 11, 103, 93, 91, 81, 33, 1000000, 3
7, 5, 1.890724, 38.5289, -0.59812295, -0.80140424, 91, 81, 39, 13, 103, 93, 91, 81, 26, 1000000, 3
7, 5, 1.5032611, 37.775272, -0.3572681, -0.93400145, 90, 80, 38, 14, 102, 92, 90, 80, 27, 1000000, 3
7, 5, 1.5783073, 36.912067, -0.01883382, -0.9998226, 89, 79, 37, 15, 101, 91, 89, 79, 27, 1000000, 3
7, 5, 1.6363124, 36.24488, 0.06212963, -0.99806833, 89, 79, 37, 15, 101, 91, 89, 79, 27, 1000000, 3
7, 5, 1.6321344, 35.553482, 0.009816843, -0.9999521, 88, 78, 36, 16, 100, 90, 88, 78, 27, 1000000, 3
