BotName, Behaviour, PositionX, PositionY, OrientationX, OrientationY,  DistanceToEnemyFlag, DistanceToOwnFlag, DistanceToEnemyBase, DistanceToOwnBase, DistanceToEnemyFlagScore, DistanceToOwnFlagScore, DistanceToEnemyFlagSpawn, DistanceToOwnFlagSpawn, Visibility, DistanceToNearestEnemy, GameState


5, 5, 40, 39, -2.1210382, 43, 47, 51, 59, 11, 3, 43, 43, 48, 999999, 0, 3, 152036
5, 5, 40, 39, -2.2263198, 43, 47, 51, 59, 11, 3, 43, 43, 48, 999999, 0, 3, 152170
5, 5, 40, 39, -2.2508075, 43, 47, 51, 59, 11, 3, 43, 43, 48, 999999, 0, 3, 152303
5, 5, 39, 38, -2.2565026, 41, 45, 49, 59, 13, 5, 41, 41, 45, 999999, 0, 3, 152436
5, 5, 39, 38, -2.2578273, 41, 45, 49, 59, 13, 5, 41, 41, 45, 999999, 0, 3, 152570

5, 5, 37, 36, -0.97773457, 37, 41, 45, 59, 17, 9, 37, 37, 40, 18, 1, 3, 154437
5, 5, 38, 36, -0.062411156, 38, 42, 46, 58, 16, 8, 38, 38, 44, 999999, 0, 3, 154570

5, 5, 39, 38, 1.4878318, 41, 45, 49, 59, 13, 5, 41, 41, 45, 999999, 0, 3, 156304
5, 5, 39, 38, 1.894147, 41, 45, 49, 59, 13, 5, 41, 41, 45, 999999, 0, 3, 156437

5, 5, 37, 41, 2.63726, 44, 48, 52, 64, 12, 4, 44, 44, 34, 999999, 0, 3, 158971
5, 5, 37, 41, 0.8832126, 44, 48, 52, 64, 12, 4, 44, 44, 34, 999999, 0, 3, 159105
5, 5, 37, 41, 0.20540686, 44, 48, 52, 64, 12, 4, 44, 44, 34, 999999, 0, 3, 159238
5, 5, 38, 41, 0.047774248, 43, 47, 51, 63, 11, 3, 43, 43, 42, 999999, 0, 3, 159371
5, 5, 38, 40, -0.5561044, 42, 46, 50, 62, 12, 4, 42, 42, 43, 999999, 0, 3, 159505
5, 5, 39, 40, -0.783815, 43, 47, 51, 61, 11, 3, 43, 43, 46, 999999, 0, 3, 159638
5, 5, 39, 39, -0.83677435, 42, 46, 50, 60, 12, 4, 42, 42, 46, 999999, 0, 3, 159771

5, 5, 36, 35, -1.686868, 35, 39, 43, 59, 19, 11, 35, 35, 45, 999999, 0, 3, 162839

5, 5, 87, 26, -2.7214084, 63, 59, 85, 3, 55, 63, 63, 63, 19, 86, 1, 3, 250057
5, 5, 87, 26, -2.9248426, 63, 59, 85, 3, 55, 63, 63, 63, 19, 86, 1, 3, 250724
5, 5, 87, 26, -3.0635202, 63, 59, 85, 3, 55, 63, 63, 63, 19, 85, 1, 3, 250857
5, 5, 86, 26, -3.0957758, 62, 58, 84, 2, 54, 62, 62, 62, 19, 85, 1, 3, 250991
5, 5, 86, 26, -3.1032777, 62, 58, 84, 2, 54, 62, 62, 62, 19, 84, 1, 3, 251124
5, 5, 85, 26, -3.1199234, 61, 57, 83, 1, 53, 61, 61, 61, 19, 82, 1, 3, 251258
5, 5, 84, 26, -3.1237948, 60, 56, 82, 2, 52, 60, 60, 60, 19, 81, 1, 3, 251391
5, 5, 83, 26, -3.1317134, 59, 55, 81, 3, 51, 59, 59, 59, 18, 80, 1, 3, 251524
5, 5, 83, 26, -3.1335552, 59, 55, 81, 3, 51, 59, 59, 59, 18, 79, 1, 3, 251658

5, 5, 73, 25, -3.0693161, 48, 44, 70, 12, 42, 50, 48, 48, 42, 55, 1, 3, 253258
5, 5, 72, 25, -3.0833812, 47, 43, 69, 13, 41, 49, 47, 47, 41, 53, 1, 3, 253391
5, 5, 71, 25, -3.086652, 46, 42, 68, 14, 40, 48, 46, 46, 51, 52, 1, 3, 253525
