BotName, Behaviour, PositionX, PositionY, OrientationX, OrientationY,  DistanceToEnemyFlag, DistanceToOwnFlag, DistanceToEnemyBase, DistanceToOwnBase, DistanceToEnemyFlagScore, DistanceToOwnFlagScore, DistanceToEnemyFlagSpawn, DistanceToOwnFlagSpawn, Visibility, DistanceToNearestEnemy, GameState


2, 5, 40.25017, 2.9503672, -0.44089836, 0.897557, 40, 32, 25, 1, 80, 91, 40, 59, 14, 29, 3
2, 5, 40.174004, 3.2457635, -0.29537845, 0.9553803, 39, 30, 24, 0, 79, 90, 39, 58, 14, 28, 3
2, 5, 40.07415, 3.6330335, -0.2603593, 0.9655118, 39, 30, 24, 0, 79, 90, 39, 58, 14, 28, 3

2, 5, 39.774544, 4.795028, -0.2498105, 0.96829474, 37, 28, 22, 2, 77, 88, 37, 56, 14, 26, 3
2, 5, 39.674675, 5.182359, -0.24970722, 0.9683214, 38, 28, 21, 3, 76, 87, 38, 55, 13, 25, 3
2, 5, 39.2721, 5.4051957, -0.76831347, 0.6400737, 38, 28, 21, 3, 76, 87, 38, 55, 13, 25, 3
2, 5, 38.98438, 5.564455, -0.8527779, 0.5222737, 37, 29, 20, 4, 75, 86, 37, 54, 17, 29, 3
2, 5, 38.671234, 5.8198805, -0.7610004, 0.6487515, 37, 30, 20, 4, 75, 86, 37, 54, 17, 30, 3
2, 5, 38.419655, 6.1308346, -0.660179, 0.75110835, 38, 30, 19, 5, 74, 85, 38, 53, 20, 30, 3
2, 5, 38.180614, 6.429889, -0.63282377, 0.7742958, 38, 31, 19, 5, 74, 85, 38, 53, 20, 31, 3

2, 5, 36.688942, 10.80167, 0.9988754, -0.04741454, 40, 52, 21, 11, 68, 83, 40, 55, 31, 22, 3
2, 5, 36.936386, 10.765712, 0.9925943, -0.12147689, 40, 52, 21, 11, 68, 83, 40, 55, 31, 22, 3
2, 5, 37.44758, 10.691425, 0.9903455, -0.13862228, 41, 54, 20, 10, 69, 82, 41, 54, 34, 21, 3
2, 5, 38.201164, 10.586089, 0.99053675, -0.13724923, 42, 57, 19, 9, 70, 81, 42, 53, 35, 30, 3
2, 5, 38.8952, 10.492623, 0.9909346, -0.13434577, 42, 57, 19, 9, 70, 81, 42, 53, 35, 30, 3
2, 5, 39.565983, 10.4022875, 0.9910259, -0.13367033, 43, 59, 18, 10, 71, 80, 43, 52, 36, 29, 3
2, 5, 40.33401, 10.328702, 0.9953366, -0.096462965, 44, 60, 17, 11, 72, 79, 44, 51, 37, 28, 3

2, 5, 13.375, 2.625, -0.98480785, 0.17364794, 70, 70, 48, 30, 53, 114, 9, 82, 18, 79, 3

2, 5, 23.939415, 41.18956, -0.99651265, 0.08344293, 100000000, 28, 95, 20, 68, 48, 80, 28, 20, 13, 3
2, 5, 22.939987, 41.258442, -0.9977498, 0.0670473, 100000000, 27, 96, 19, 69, 47, 81, 27, 22, 14, 3

2, 5, 5.625, 11.375, -0.9942167, -0.10739279, 94, 24, 89, 38, 106, 0, 94, 24, 24, 1000000, 3
2, 5, 5.6102443, 11.375, -0.99720937, -0.07465255, 94, 24, 89, 38, 106, 0, 94, 24, 24, 42, 3

