BotName, Behaviour, PositionX, PositionY, OrientationX, OrientationY,  DistanceToEnemyFlag, DistanceToOwnFlag, DistanceToEnemyBase, DistanceToOwnBase, DistanceToEnemyFlagScore, DistanceToOwnFlagScore, DistanceToEnemyFlagSpawn, DistanceToOwnFlagSpawn, Visibility, DistanceToNearestEnemy, GameState


8, 5, 3.8212414, 41.751797, 0.1822915, -0.98324466, 100, 16, 115, 6, 94, 36, 100, 16, 23, 110, 3
8, 5, 3.8212414, 41.751797, 0.1822915, -0.98324466, 100, 16, 115, 6, 94, 36, 100, 16, 23, 110, 3
8, 5, 3.8212414, 41.751797, 0.1822915, -0.98324466, 100, 16, 115, 6, 94, 36, 100, 16, 23, 1000000, 3
8, 5, 3.8502982, 41.73444, 0.67026156, -0.74212503, 100, 16, 115, 6, 94, 36, 100, 16, 23, 1000000, 3
8, 5, 3.9667337, 41.668327, 0.83049405, -0.5570276, 100, 16, 115, 6, 94, 36, 100, 16, 23, 1000000, 3
8, 5, 4.346317, 41.452793, 0.86092, -0.5087404, 99, 17, 114, 5, 93, 37, 99, 17, 21, 1000000, 3
8, 5, 5.045538, 41.055763, 0.86759824, -0.49726605, 98, 16, 113, 4, 92, 36, 98, 16, 21, 1000000, 3
8, 5, 5.858717, 40.59402, 0.86912936, -0.49458468, 97, 15, 112, 5, 93, 35, 97, 15, 20, 1000000, 3
8, 5, 6.4796543, 40.24144, 0.8694844, -0.49396038, 96, 14, 111, 4, 92, 34, 96, 14, 20, 1000000, 3
8, 5, 7.067969, 39.907383, 0.869567, -0.4938153, 94, 12, 109, 6, 92, 32, 94, 12, 19, 1000000, 3
8, 5, 6.742977, 39.463547, -0.26037976, -0.9655063, 95, 13, 110, 5, 93, 33, 95, 13, 18, 1000000, 3
8, 5, 7.2782636, 39.35052, 0.7881789, -0.61544573, 94, 12, 109, 6, 92, 32, 94, 12, 19, 1000000, 3
8, 5, 8.296716, 39.141766, 0.86099136, -0.50861907, 93, 11, 108, 7, 91, 31, 93, 11, 25, 1000000, 3
8, 5, 8.412199, 38.74825, 0.44420025, -0.8959271, 92, 10, 107, 8, 92, 30, 92, 10, 26, 1000000, 3
8, 5, 8.503982, 38.155964, 0.35845798, -0.93354523, 92, 10, 107, 8, 92, 30, 92, 10, 26, 1000000, 3
8, 5, 8.652294, 37.32041, 0.40488273, -0.9143686, 91, 9, 106, 9, 91, 29, 91, 9, 23, 1000000, 3
8, 5, 8.776175, 37.07265, 0.43745255, -0.89924145, 91, 9, 106, 9, 91, 29, 91, 9, 23, 1000000, 3
8, 5, 8.96293, 36.699142, 0.44494823, -0.89555657, 90, 8, 105, 10, 90, 28, 90, 8, 26, 1000000, 3
8, 5, 9.105732, 36.41354, 0.44668698, -0.8946904, 89, 9, 104, 11, 89, 29, 89, 9, 29, 1000000, 3
8, 5, 9.312803, 35.999397, 0.44709113, -0.8944886, 88, 8, 103, 12, 88, 28, 88, 8, 30, 1000000, 3
8, 5, 9.491689, 35.641624, 0.44718522, -0.8944417, 88, 8, 103, 12, 88, 28, 88, 8, 30, 1000000, 3
