BotName, Behaviour, PositionX, PositionY, OrientationX, OrientationY,  DistanceToEnemyFlag, DistanceToOwnFlag, DistanceToEnemyBase, DistanceToOwnBase, DistanceToEnemyFlagScore, DistanceToOwnFlagScore, DistanceToEnemyFlagSpawn, DistanceToOwnFlagSpawn, Visibility, DistanceToNearestEnemy, GameState


8, 5, 68.62568, 43.125107, -0.69119054, 0.7226726, 75, 81, 70, 20, 69, 75, 75, 81, 41, 63, 3
8, 5, 68.56554, 43.132267, -0.93965137, 0.34213334, 75, 81, 70, 20, 69, 75, 75, 81, 41, 63, 3
8, 5, 68.32945, 43.151756, -0.9895898, 0.14391738, 75, 81, 70, 20, 69, 75, 75, 81, 41, 63, 3

8, 5, 67.627655, 43.20969, -0.99632865, 0.08561164, 74, 80, 69, 21, 68, 74, 74, 80, 40, 62, 3
8, 5, 67.091835, 43.237316, -0.998501, 0.054736495, 74, 80, 69, 21, 68, 74, 74, 80, 40, 50, 3
8, 5, 66.441376, 43.26315, -0.99906707, 0.04318571, 73, 79, 68, 22, 67, 73, 73, 79, 39, 49, 3

8, 5, 64.45774, 43.325256, -0.9996835, 0.025158584, 71, 77, 66, 24, 65, 71, 71, 77, 38, 47, 3
8, 5, 63.633232, 43.339733, -0.9998132, 0.019325316, 70, 76, 65, 25, 64, 70, 70, 76, 35, 44, 3

8, 5, 62.32566, 42.953465, -0.9550812, -0.29634464, 68, 74, 65, 25, 62, 68, 68, 74, 29, 41, 3
8, 5, 61.841835, 42.21991, -0.6763615, -0.73656964, 67, 73, 64, 26, 61, 67, 67, 73, 36, 41, 3
8, 5, 61.402706, 41.19706, -0.44176343, -0.89713156, 66, 72, 63, 27, 60, 66, 66, 72, 0, 39, 3
8, 5, 61.2278, 40.562363, -0.30770943, -0.95148075, 65, 71, 62, 30, 59, 65, 65, 71, 0, 37, 3
8, 5, 61.079197, 39.930683, -0.23358816, -0.97233534, 64, 70, 61, 29, 58, 64, 64, 70, 0, 36, 3
8, 5, 61.009724, 39.386826, -0.15174711, -0.9884194, 64, 70, 61, 29, 58, 64, 64, 70, 0, 36, 3
8, 5, 60.907215, 38.58432, -0.13253926, -0.9911778, 62, 68, 59, 27, 56, 62, 62, 68, 44, 34, 3
8, 5, 60.448227, 37.7724, -0.51184934, -0.8590753, 61, 67, 58, 26, 55, 61, 61, 67, 48, 32, 3
8, 5, 59.770508, 37.11434, -0.62056404, -0.7841556, 60, 66, 57, 27, 54, 60, 60, 66, 51, 31, 3
8, 5, 58.998196, 35.26744, -0.50373363, -0.8638592, 57, 63, 58, 30, 51, 57, 57, 63, 53, 34, 3
8, 5, 58.972168, 35.312492, -0.84678996, 0.5319272, 57, 63, 58, 30, 51, 57, 57, 63, 53, 34, 3
8, 5, 58.901646, 35.434547, -0.59473747, 0.80392, 57, 63, 58, 30, 51, 57, 57, 63, 53, 34, 3
8, 5, 58.734, 35.72471, -0.5228557, 0.8524212, 57, 63, 58, 30, 51, 57, 57, 63, 53, 36, 3
8, 5, 58.371273, 36.352528, -0.5055524, 0.8627959, 58, 64, 57, 29, 52, 58, 58, 64, 52, 37, 3
