BotName, Behaviour, PositionX, PositionY, OrientationX, OrientationY,  DistanceToEnemyFlag, DistanceToOwnFlag, DistanceToEnemyBase, DistanceToOwnBase, DistanceToEnemyFlagScore, DistanceToOwnFlagScore, DistanceToEnemyFlagSpawn, DistanceToOwnFlagSpawn, Visibility, DistanceToNearestEnemy, GameState


3, 5, 42.192417, 2.043587, 0.62653786, -0.7793907, 42, 61, 27, 3, 82, 93, 42, 61, 12, 1000000, 3
3, 5, 42.0685, 2.1923099, -0.9935075, 0.11376506, 42, 61, 27, 3, 82, 93, 42, 61, 12, 1000000, 3
3, 5, 41.82408, 2.4856598, -0.7697011, 0.63840437, 41, 60, 26, 2, 81, 92, 41, 60, 13, 1000000, 3
3, 5, 41.53264, 2.8354502, -0.67350703, 0.7391809, 41, 60, 26, 2, 81, 92, 41, 60, 13, 1000000, 3
3, 5, 41.327206, 3.0820062, -0.6480297, 0.76161516, 40, 59, 25, 1, 80, 91, 40, 59, 12, 1000000, 3
3, 5, 41.066757, 3.3945966, -0.64203185, 0.766678, 40, 59, 25, 1, 80, 91, 40, 59, 12, 1000000, 3
3, 5, 40.81391, 3.698065, -0.64057267, 0.76789755, 39, 58, 24, 0, 79, 90, 39, 58, 14, 1000000, 3
3, 5, 40.553867, 4.0101757, -0.6402257, 0.7681868, 38, 57, 23, 1, 78, 89, 38, 57, 13, 1000000, 3
3, 5, 40.314564, 4.2973866, -0.6401447, 0.7682544, 38, 57, 23, 1, 78, 89, 38, 57, 13, 1000000, 3
3, 5, 40.063, 4.5993176, -0.6401247, 0.768271, 38, 57, 23, 1, 78, 89, 38, 57, 13, 1000000, 3
3, 5, 39.8095, 4.903564, -0.64012, 0.7682749, 37, 56, 22, 2, 77, 88, 37, 56, 14, 1000000, 3
3, 5, 39.558605, 5.12702, -0.75587213, 0.65471923, 38, 55, 21, 3, 76, 87, 38, 55, 13, 1000000, 3

3, 5, 39.318573, 1.714467, -0.12207702, 0.99252063, 28, 59, 25, 3, 80, 91, 40, 59, 15, 1000000, 3
3, 5, 39.375404, 1.6021715, 0.99607027, -0.08856368, 28, 59, 25, 3, 80, 91, 40, 59, 15, 1000000, 3

3, 5, 39.625, 1.125, 0.6552772, -0.75538886, 28, 59, 25, 3, 80, 91, 40, 59, 15, 42, 3
3, 5, 39.625, 1.2903334, 0.53495306, 0.8448817, 28, 59, 25, 3, 80, 91, 40, 59, 15, 41, 3
3, 5, 39.625, 1.6620669, 0.13089669, 0.991396, 28, 59, 25, 3, 80, 91, 40, 59, 15, 27, 3

3, 5, 40.086254, 3.8982687, -0.9940234, -0.10916829, 39, 31, 24, 0, 79, 90, 39, 58, 14, 28, 3

3, 5, 38.71898, 5.722864, -0.5258519, 0.85057616, 37, 27, 20, 4, 75, 86, 37, 54, 17, 24, 3

3, 5, 8.860197, 36.31579, -0.018823862, -0.9998226, 90, 8, 105, 10, 90, 28, 90, 8, 26, 1000000, 3
3, 5, 8.793014, 36.04705, -0.19119571, -0.98155224, 90, 8, 105, 10, 90, 28, 90, 8, 26, 1000000, 3
