BotName, Behaviour, PositionX, PositionY, OrientationX, OrientationY,  DistanceToEnemyFlag, DistanceToOwnFlag, DistanceToEnemyBase, DistanceToOwnBase, DistanceToEnemyFlagScore, DistanceToOwnFlagScore, DistanceToEnemyFlagSpawn, DistanceToOwnFlagSpawn, Visibility, DistanceToNearestEnemy, GameState


9, 5, 42.061718, 0.43120646, 0.9979379, 0.064186335, 44, 63, 29, 5, 84, 95, 44, 63, 12, 27, 3
9, 5, 42.061718, 0.43120646, 0.9979379, 0.064186335, 44, 63, 29, 5, 84, 95, 44, 63, 12, 27, 3
9, 5, 42.061718, 0.43120646, 0.9979379, 0.064186335, 44, 63, 29, 5, 84, 95, 44, 63, 12, 27, 3
9, 5, 42.061016, 0.43119925, 0.5626361, 0.82670474, 44, 63, 29, 5, 84, 95, 44, 63, 12, 1000000, 3
9, 5, 42.05348, 0.48210028, 0.034602735, 0.99940115, 44, 63, 29, 5, 84, 95, 44, 63, 12, 1000000, 3
9, 5, 42.02941, 0.6445777, -0.10306878, 0.9946742, 44, 63, 29, 5, 84, 95, 44, 63, 12, 1000000, 3
9, 5, 41.955715, 1.1421585, -0.13606413, 0.9907, 42, 61, 27, 3, 82, 93, 42, 61, 13, 1000000, 3
9, 5, 41.745216, 1.9410468, -0.26544225, 0.96412677, 42, 61, 27, 3, 82, 93, 42, 61, 13, 1000000, 3
9, 5, 41.2733, 2.7053702, -0.46581694, 0.88488114, 41, 60, 26, 2, 81, 92, 41, 60, 13, 1000000, 3
9, 5, 40.914043, 3.2872274, -0.51144356, 0.8593169, 39, 58, 24, 0, 79, 90, 39, 58, 14, 1000000, 3
9, 5, 40.560307, 3.8601465, -0.52208173, 0.8528955, 39, 58, 24, 0, 79, 90, 39, 58, 14, 1000000, 3
9, 5, 40.03121, 4.414218, -0.65211105, 0.7581235, 38, 57, 23, 1, 78, 89, 38, 57, 13, 1000000, 3

9, 5, 36.776413, 11.375, 0.9999398, -0.010987997, 41, 51, 22, 12, 67, 82, 41, 56, 29, 21, 3
9, 5, 36.92669, 11.375, 0.9999969, -0.002555728, 41, 51, 22, 12, 67, 82, 41, 56, 29, 21, 3
9, 5, 37.27523, 11.375, 0.9999999, -5.944967E-4, 42, 53, 21, 11, 68, 81, 42, 55, 34, 20, 3
9, 5, 37.70969, 11.375, 1.0000001, -1.3840199E-4, 42, 55, 21, 11, 68, 81, 42, 55, 34, 30, 3
9, 5, 38.551693, 11.375, 1.0, -9.608269E-5, 43, 56, 20, 10, 69, 80, 43, 54, 36, 29, 3
9, 5, 39.561886, 11.375, 1.0, -9.608269E-5, 44, 58, 19, 11, 70, 79, 44, 53, 38, 28, 3
9, 5, 40.509567, 11.375, 1.0, -9.608269E-5, 45, 59, 18, 12, 71, 78, 45, 52, 40, 27, 3
