BotName, Behaviour, PositionX, PositionY, OrientationX, OrientationY,  DistanceToEnemyFlag, DistanceToOwnFlag, DistanceToEnemyBase, DistanceToOwnBase, DistanceToEnemyFlagScore, DistanceToOwnFlagScore, DistanceToEnemyFlagSpawn, DistanceToOwnFlagSpawn, Visibility, DistanceToNearestEnemy, GameState


5, 3, 37.66437, 4.523078, -0.9946091, -0.103695154, 34, 69, 22, 4, 75, 88, 35, 56, 20, 19, 3
5, 3, 37.227898, 4.4948463, -0.9972832, -0.07366204, 34, 70, 22, 4, 75, 88, 35, 56, 20, 19, 3
5, 3, 36.828728, 4.4690285, -0.99777526, -0.066666484, 34, 71, 23, 5, 74, 89, 34, 57, 22, 20, 3
5, 3, 36.393963, 4.440908, -0.9978828, -0.06503904, 34, 71, 23, 5, 74, 89, 34, 57, 22, 20, 3
5, 3, 36.08871, 4.4211636, -0.9979073, -0.06466067, 34, 57, 23, 5, 74, 89, 34, 57, 22, 20, 3

5, 3, 27.487492, 38.629772, 0.15205379, -0.9883721, 2, 29, 88, 27, 63, 49, 73, 29, 16, 13, 3
5, 3, 27.637589, 38.734768, 0.98832464, 0.15236396, 2, 29, 88, 27, 63, 49, 73, 29, 16, 44, 3
5, 3, 27.632257, 38.4765, 0.3756048, -0.92677915, 2, 29, 88, 27, 63, 49, 73, 29, 16, 44, 3
5, 3, 27.628946, 38.31614, 0.258132, -0.9661094, 2, 29, 88, 27, 63, 49, 73, 29, 16, 44, 3
5, 3, 27.623579, 38.115288, 0.027182193, -0.99963, 3, 29, 88, 27, 63, 49, 73, 29, 16, 43, 3
5, 3, 27.613441, 38.023922, -0.07840078, -0.996922, 3, 29, 88, 27, 63, 49, 73, 29, 16, 43, 3
5, 3, 27.587128, 37.78677, -0.102876216, -0.99469423, 2, 28, 87, 28, 64, 48, 72, 28, 12, 44, 3
5, 3, 27.523561, 37.213898, -0.108560175, -0.9940902, 3, 28, 87, 28, 64, 48, 72, 28, 12, 44, 3
5, 3, 27.428768, 36.35958, -0.10988158, -0.993945, 2, 27, 86, 29, 65, 47, 71, 27, 14, 43, 3
5, 3, 27.201092, 35.660397, -0.4110161, -0.91162837, 2, 26, 85, 30, 66, 46, 70, 26, 17, 42, 3
5, 3, 26.602589, 35.363663, -0.81222403, -0.5833453, 2, 25, 86, 31, 67, 45, 71, 25, 15, 41, 3
5, 3, 26.930319, 34.732033, 0.14632002, -0.9892373, 3, 24, 85, 32, 68, 44, 70, 24, 16, 40, 3
5, 3, 27.339802, 33.942837, 0.39076546, -0.92049, 4, 24, 83, 32, 68, 44, 68, 24, 19, 40, 3
5, 3, 26.740728, 33.163685, -0.439107, -0.8984344, 4, 23, 84, 31, 69, 43, 69, 23, 16, 39, 3
5, 3, 26.271614, 32.789524, -0.7135267, -0.7006272, 4, 22, 83, 32, 70, 42, 68, 22, 12, 38, 3
5, 3, 25.74803, 32.37192, -0.76662624, -0.6420939, 100000000, 21, 84, 31, 71, 41, 69, 21, 14, 37, 3
5, 3, 25.32171, 32.031895, -0.77830213, -0.6278899, 100000000, 21, 84, 31, 71, 41, 69, 21, 14, 37, 3
