BotName, Behaviour, PositionX, PositionY, OrientationX, OrientationY,  DistanceToEnemyFlag, DistanceToOwnFlag, DistanceToEnemyBase, DistanceToOwnBase, DistanceToEnemyFlagScore, DistanceToOwnFlagScore, DistanceToEnemyFlagSpawn, DistanceToOwnFlagSpawn, Visibility, DistanceToNearestEnemy, GameState


7, 3, 2.1467612, 39.889725, -0.828204, -0.56042707, 55, 13, 114, 9, 97, 33, 99, 13, 23, 15, 3
7, 3, 2.186626, 39.733383, -0.39599264, -0.9182539, 54, 13, 114, 9, 97, 33, 99, 13, 23, 15, 3
7, 3, 2.289994, 39.64888, -0.012186703, -0.9999256, 53, 13, 114, 9, 97, 33, 99, 13, 23, 15, 3
7, 3, 2.369172, 39.747154, 0.95021564, 0.31159288, 52, 13, 114, 9, 97, 33, 99, 13, 23, 15, 3
7, 3, 2.4075413, 39.794777, 0.7257215, 0.6879885, 52, 13, 114, 9, 97, 33, 99, 13, 23, 17, 3
7, 3, 2.5606186, 39.984783, 0.65132254, 0.75880104, 51, 13, 114, 9, 97, 33, 99, 13, 23, 17, 3
7, 3, 2.8227634, 40.31016, 0.63300276, 0.77414954, 49, 14, 115, 8, 96, 34, 100, 14, 24, 18, 3
7, 3, 3.4023194, 40.82597, 0.7285164, 0.6850283, 47, 15, 114, 7, 95, 35, 99, 15, 20, 19, 3
7, 3, 4.1842465, 41.468304, 0.76273185, 0.6467149, 44, 17, 114, 5, 93, 37, 99, 17, 21, 22, 3
7, 3, 5.05151, 41.369633, 0.99993503, -0.0113636255, 43, 16, 113, 4, 92, 36, 98, 16, 21, 23, 3
7, 3, 5.730495, 41.107212, 0.9594709, -0.28180754, 42, 16, 113, 4, 92, 36, 98, 16, 21, 24, 3

7, 3, 10.765906, 44.296043, 0.8099974, 0.5864336, 27, 18, 111, 4, 84, 38, 96, 18, 27, 28, 3
7, 3, 11.403337, 44.382534, 0.9825201, 0.18615669, 26, 19, 110, 5, 83, 39, 95, 19, 24, 29, 3
7, 3, 12.092246, 44.371723, 0.99934596, 0.036165, 25, 20, 109, 6, 82, 40, 94, 20, 23, 30, 3
7, 3, 12.932023, 44.37352, 0.9999494, 0.010052621, 25, 20, 109, 6, 82, 40, 94, 20, 23, 31, 3
7, 3, 13.9244585, 44.222916, 0.98749524, -0.1576482, 23, 21, 108, 7, 81, 41, 93, 21, 21, 32, 3
7, 3, 14.721693, 43.75689, 0.9035658, -0.4284494, 20, 23, 106, 9, 79, 43, 91, 23, 12, 34, 3
7, 3, 15.183757, 43.48679, 0.8732654, -0.48724484, 19, 24, 105, 10, 78, 44, 90, 24, 16, 35, 3
7, 3, 15.713403, 43.3345, 0.97146314, -0.23719072, 17, 24, 105, 10, 78, 44, 90, 24, 16, 35, 3
7, 3, 16.436983, 43.34983, 0.9992222, -0.03943038, 15, 25, 104, 11, 77, 45, 89, 25, 18, 36, 3
7, 3, 17.441252, 43.371105, 0.99997497, 0.007083118, 14, 24, 103, 12, 76, 44, 88, 24, 19, 35, 3
7, 3, 18.433632, 43.37584, 0.99999446, 0.00334692, 12, 25, 102, 13, 75, 45, 87, 25, 19, 35, 3
7, 3, 19.200342, 43.375298, 1.0, 2.3841858E-4, 10, 26, 101, 14, 74, 46, 86, 26, 15, 36, 3
7, 3, 19.693583, 43.2054, 0.8806866, -0.47369897, 9, 26, 101, 14, 74, 46, 86, 26, 15, 36, 3
7, 3, 19.625002, 41.625057, 0.99354804, -0.11341369, 11, 24, 99, 16, 72, 44, 84, 24, 23, 32, 3
