BotName, Behaviour, PositionX, PositionY, OrientationX, OrientationY,  DistanceToEnemyFlag, DistanceToOwnFlag, DistanceToEnemyBase, DistanceToOwnBase, DistanceToEnemyFlagScore, DistanceToOwnFlagScore, DistanceToEnemyFlagSpawn, DistanceToOwnFlagSpawn, Visibility, DistanceToNearestEnemy, GameState


4, 3, 3.6731284, 41.157738, 0.20415127, -0.97893953, 64, 16, 115, 6, 94, 36, 100, 16, 23, 23, 3
4, 3, 3.678374, 41.160427, 0.79942816, -0.60076094, 60, 16, 115, 6, 94, 36, 100, 16, 23, 20, 3
4, 3, 3.7658699, 41.235954, 0.92236924, 0.38630903, 59, 16, 115, 6, 94, 36, 100, 16, 23, 20, 3
4, 3, 3.9817555, 41.354324, 0.91206026, 0.4100563, 58, 16, 115, 6, 94, 36, 100, 16, 23, 20, 3
4, 3, 4.4355106, 41.356346, 0.9948348, 0.10150576, 56, 17, 114, 5, 93, 37, 99, 17, 21, 21, 3
4, 3, 5.1549516, 41.359547, 0.9996337, 0.027063549, 55, 16, 113, 4, 92, 36, 98, 16, 21, 22, 3
4, 3, 6.116284, 41.363827, 0.99995303, 0.009711564, 53, 15, 112, 3, 91, 35, 97, 15, 22, 22, 3
4, 3, 7.1861644, 41.514614, 0.9638193, 0.26655602, 51, 14, 111, 4, 90, 34, 96, 14, 24, 23, 3
4, 3, 7.506567, 41.74729, 0.855246, 0.5182222, 50, 14, 111, 4, 90, 34, 96, 14, 24, 23, 3
4, 3, 7.928787, 42.05391, 0.8203838, 0.57181334, 48, 15, 112, 3, 89, 35, 97, 15, 25, 23, 3
4, 3, 8.322072, 42.339508, 0.8117888, 0.58395135, 47, 14, 111, 4, 88, 34, 96, 14, 25, 24, 3

4, 3, 12.534978, 44.37519, 0.9988966, 0.04696542, 36, 20, 109, 6, 82, 40, 94, 20, 23, 30, 3
4, 3, 13.648697, 44.37489, 0.99994105, 0.010867357, 34, 21, 108, 7, 81, 41, 93, 21, 21, 31, 3
4, 3, 14.25274, 44.241776, 0.79963875, -0.60048103, 32, 22, 107, 8, 80, 42, 92, 22, 21, 32, 3
4, 3, 14.479055, 43.65324, 0.4896912, -0.871896, 30, 23, 106, 9, 79, 43, 91, 23, 12, 32, 3
4, 3, 14.808775, 43.295147, 0.74164885, -0.67078817, 30, 23, 106, 9, 79, 43, 91, 23, 12, 32, 3
4, 3, 15.602327, 43.330036, 0.99059147, -0.13685048, 28, 24, 105, 10, 78, 44, 90, 24, 16, 34, 3
4, 3, 16.61287, 43.374466, 0.99999857, 0.0017876029, 26, 25, 104, 11, 77, 45, 89, 25, 18, 35, 3
4, 3, 17.584406, 43.38129, 0.9999999, 8.919835E-4, 24, 24, 103, 12, 76, 44, 88, 24, 19, 34, 3
4, 3, 18.309507, 43.376907, 0.99999034, -0.004430294, 22, 25, 102, 13, 75, 45, 87, 25, 19, 35, 3
4, 3, 18.641245, 43.03574, 0.680922, -0.7323557, 21, 25, 102, 13, 75, 45, 87, 25, 19, 35, 3
4, 3, 18.632498, 42.275303, 0.16460955, -0.98635864, 19, 24, 101, 14, 74, 44, 86, 24, 21, 34, 3
