BotName, Behaviour, PositionX, PositionY, OrientationX, OrientationY,  DistanceToEnemyFlag, DistanceToOwnFlag, DistanceToEnemyBase, DistanceToOwnBase, DistanceToEnemyFlagScore, DistanceToOwnFlagScore, DistanceToEnemyFlagSpawn, DistanceToOwnFlagSpawn, Visibility, DistanceToNearestEnemy, GameState


3, 3, 39.111107, 30.625458, -0.6165782, 0.7872936, 23, 70, 38, 30, 51, 60, 61, 70, 48, 1000000, 3
3, 3, 38.74521, 31.189651, -0.5613831, 0.8275561, 20, 72, 40, 30, 49, 60, 61, 72, 48, 1000000, 3
3, 3, 38.269634, 31.76288, -0.6396822, 0.76863945, 19, 72, 40, 30, 49, 60, 61, 72, 48, 1000000, 3
3, 3, 37.61034, 32.40914, -0.6974414, 0.7166419, 17, 74, 42, 32, 47, 60, 61, 74, 50, 1000000, 3
3, 3, 36.75017, 33.252304, -0.7102845, 0.7039148, 17, 76, 44, 34, 45, 60, 61, 76, 53, 1000000, 3
3, 3, 36.399826, 33.491344, -0.8428682, 0.53811985, 18, 76, 44, 34, 45, 60, 61, 76, 53, 1000000, 3
3, 3, 35.787533, 33.796196, -0.8838968, 0.46768194, 19, 77, 45, 35, 44, 61, 60, 77, 55, 1000000, 3
3, 3, 35.271645, 34.053047, -0.89260745, 0.45083493, 18, 78, 46, 36, 43, 60, 61, 78, 55, 1000000, 3
3, 3, 34.62526, 34.37487, -0.89394504, 0.44817674, 24, 79, 47, 37, 42, 61, 60, 79, 56, 1000000, 3

3, 3, 34.743572, 34.644455, 0.2954623, 0.9553544, 26, 79, 47, 37, 42, 61, 60, 79, 56, 1000000, 3
3, 3, 34.8109, 34.795753, 0.38120353, 0.92449117, 26, 79, 47, 37, 42, 61, 60, 79, 56, 1000000, 3
3, 3, 35.098213, 35.118355, 0.62616456, 0.77969086, 25, 79, 47, 37, 42, 59, 62, 79, 56, 1000000, 3
3, 3, 35.485703, 35.482716, 0.70590067, 0.70831084, 26, 79, 47, 37, 42, 59, 62, 79, 56, 1000000, 3
3, 3, 36.1541, 36.111225, 0.7233193, 0.69051373, 25, 79, 47, 37, 42, 57, 64, 79, 55, 1000000, 3
3, 3, 36.888245, 36.80156, 0.7273065, 0.6863128, 26, 79, 47, 37, 42, 57, 64, 79, 55, 1000000, 3

3, 3, 42.244625, 42.553543, 0.6090224, 0.79315305, 22, 79, 47, 45, 48, 51, 76, 79, 42, 1000000, 3
3, 3, 42.85035, 43.34288, 0.6088454, 0.79328895, 22, 80, 48, 46, 47, 50, 77, 80, 41, 1000000, 3
3, 3, 43.534393, 43.39563, 0.9875543, 0.1572783, 21, 79, 47, 47, 48, 49, 78, 79, 40, 1000000, 3
3, 3, 44.199535, 43.36794, 0.99969107, 0.024855077, 21, 78, 46, 48, 49, 48, 79, 78, 40, 1000000, 3
3, 3, 44.81227, 43.552128, 0.93939084, 0.3428483, 21, 78, 46, 48, 49, 48, 79, 78, 40, 1000000, 3
3, 3, 45.21994, 44.355633, 0.60060155, 0.7995485, 20, 78, 46, 50, 49, 46, 81, 78, 39, 1000000, 3
