BotName, Behaviour, PositionX, PositionY, OrientationX, OrientationY,  DistanceToEnemyFlag, DistanceToOwnFlag, DistanceToEnemyBase, DistanceToOwnBase, DistanceToEnemyFlagScore, DistanceToOwnFlagScore, DistanceToEnemyFlagSpawn, DistanceToOwnFlagSpawn, Visibility, DistanceToNearestEnemy, GameState


9, 0, 39.386826, 5.0890155, -0.68157715, 0.73174626, 38, 55, 21, 3, 76, 87, 38, 55, 13, 1000000, 3
9, 0, 38.574158, 5.922662, -0.7001699, 0.71397626, 37, 54, 20, 4, 75, 86, 37, 54, 17, 1000000, 3
9, 0, 38.614613, 6.3105445, -0.08280468, 0.9965658, 38, 53, 19, 5, 74, 85, 38, 53, 20, 1000000, 3
9, 0, 38.729916, 6.9455476, 0.11731238, 0.99309504, 38, 53, 19, 5, 74, 85, 38, 53, 20, 10, 3
9, 0, 38.8361, 7.5303273, 0.16404125, 0.9864535, 39, 52, 18, 6, 73, 84, 39, 52, 29, 9, 3

9, 0, 25.151676, 34.76418, 0.7450288, 0.6670322, 26, 66, 56, 46, 33, 70, 51, 88, 50, 35, 3
9, 0, 25.772474, 35.40955, 0.7056496, 0.70856094, 25, 67, 57, 47, 32, 69, 52, 89, 47, 34, 3
9, 0, 26.238453, 35.893974, 0.69615436, 0.71789217, 24, 66, 56, 46, 33, 68, 53, 88, 50, 33, 3
9, 0, 26.71519, 36.389587, 0.6939282, 0.72004426, 23, 67, 57, 47, 32, 67, 54, 89, 43, 32, 3
9, 0, 27.29297, 36.990242, 0.6934095, 0.72054374, 22, 66, 56, 46, 33, 66, 55, 88, 50, 31, 3
9, 0, 28.099197, 37.609394, 0.78055733, 0.6250843, 20, 66, 56, 46, 33, 64, 57, 88, 50, 29, 3
9, 0, 28.88532, 38.158913, 0.81082857, 0.58528376, 19, 67, 57, 47, 32, 63, 58, 89, 47, 28, 3
