BotName, Behaviour, PositionX, PositionY, OrientationX, OrientationY,  DistanceToEnemyFlag, DistanceToOwnFlag, DistanceToEnemyBase, DistanceToOwnBase, DistanceToEnemyFlagScore, DistanceToOwnFlagScore, DistanceToEnemyFlagSpawn, DistanceToOwnFlagSpawn, Visibility, DistanceToNearestEnemy, GameState


7, 0, 50.987396, 38.279507, -0.77999914, 0.6257806, 52, 58, 49, 37, 46, 52, 52, 58, 58, 21, 3
7, 0, 50.110645, 37.696564, -0.9573642, -0.2888825, 51, 57, 48, 36, 45, 51, 51, 57, 58, 20, 3
7, 0, 49.71926, 37.436337, -0.8685832, -0.49554336, 50, 56, 47, 37, 44, 50, 50, 56, 57, 19, 3

7, 0, 44.842926, 36.379715, -0.9999294, -0.011896968, 50, 50, 43, 43, 44, 44, 50, 50, 42, 15, 3
7, 0, 44.382946, 36.378838, -0.99999094, -0.004233122, 50, 50, 43, 43, 44, 44, 50, 50, 42, 15, 3
7, 0, 43.982952, 36.378075, -0.99999714, -0.0024510622, 51, 49, 42, 44, 45, 43, 51, 49, 42, 13, 3
7, 0, 43.519928, 36.37719, -0.999998, -0.002036333, 51, 49, 42, 44, 45, 43, 51, 49, 42, 13, 3
7, 0, 43.200607, 36.37658, -0.99999815, -0.001940012, 51, 49, 42, 44, 45, 43, 51, 49, 42, 12, 3
7, 0, 42.78295, 36.375782, -0.9999981, -0.0019176006, 52, 48, 41, 45, 46, 42, 52, 48, 49, 11, 3
