BotName, Behaviour, PositionX, PositionY, OrientationX, OrientationY,  DistanceToEnemyFlag, DistanceToOwnFlag, DistanceToEnemyBase, DistanceToOwnBase, DistanceToEnemyFlagScore, DistanceToOwnFlagScore, DistanceToEnemyFlagSpawn, DistanceToOwnFlagSpawn, Visibility, DistanceToNearestEnemy, GameState


8, 0, 39.047478, 2.8943458, 0.99999696, 0.0024598837, 39, 58, 24, 2, 79, 90, 39, 58, 15, 22, 3

8, 0, 39.047478, 2.8943458, 0.99999696, 0.0024598837, 39, 58, 24, 2, 79, 90, 39, 58, 15, 22, 3

8, 0, 39.04233, 2.8939643, 0.62053853, -0.7841759, 39, 58, 24, 2, 79, 90, 39, 58, 15, 1000000, 3
8, 0, 39.068058, 3.0858276, 0.64717567, 0.7623409, 38, 57, 23, 1, 78, 89, 38, 57, 15, 1000000, 3
8, 0, 39.118805, 3.4642708, 0.26753625, 0.96354777, 38, 57, 23, 1, 78, 89, 38, 57, 15, 1000000, 3
8, 0, 39.179306, 3.9155262, 0.16568156, 0.9861793, 38, 57, 23, 1, 78, 89, 38, 57, 15, 1000000, 3
8, 0, 39.22196, 4.2336016, 0.14056517, 0.9900714, 37, 56, 22, 2, 77, 88, 37, 56, 14, 1000000, 3
8, 0, 39.276028, 4.636866, 0.13474469, 0.99088037, 37, 56, 22, 2, 77, 88, 37, 56, 14, 1000000, 3
8, 0, 39.32852, 5.0283623, 0.13333385, 0.99107116, 38, 55, 21, 3, 76, 87, 38, 55, 13, 1000000, 3
8, 0, 39.13392, 5.350883, -0.44275495, 0.8966426, 38, 55, 21, 3, 76, 87, 38, 55, 13, 1000000, 3
8, 0, 38.877216, 5.622655, -0.63200486, 0.7749644, 37, 54, 20, 4, 75, 86, 37, 54, 17, 1000000, 3
8, 0, 38.599155, 5.900301, -0.69264716, 0.72127664, 37, 54, 20, 4, 75, 86, 37, 54, 17, 1000000, 3
8, 0, 38.55449, 6.2937884, -0.26695442, 0.9637092, 38, 53, 19, 5, 74, 85, 38, 53, 20, 1000000, 3
8, 0, 38.51632, 6.630068, -0.14976291, 0.98872197, 38, 53, 19, 5, 74, 85, 38, 53, 20, 1000000, 3
8, 0, 38.466034, 7.073033, -0.12154252, 0.99258626, 39, 52, 18, 6, 73, 84, 39, 52, 29, 9, 3
8, 0, 38.421703, 7.4635253, -0.11488322, 0.993379, 39, 52, 18, 6, 73, 84, 39, 52, 29, 9, 3
8, 0, 38.37263, 7.8958526, -0.113286115, 0.9935624, 39, 52, 18, 6, 73, 84, 39, 52, 29, 8, 3
8, 0, 40.578087, 1.2350879, 0.99909353, 0.042569518, 29, 60, 26, 2, 81, 92, 41, 60, 14, 24, 3
8, 0, 40.57797, 1.2590593, 0.661669, 0.7497959, 29, 60, 26, 2, 81, 92, 41, 60, 14, 18, 3
8, 0, 40.58309, 1.5712135, 0.17976646, 0.98370934, 29, 60, 26, 2, 81, 92, 41, 60, 14, 18, 3
8, 0, 40.588062, 1.8740146, 0.054604545, 0.99850804, 29, 60, 26, 2, 81, 92, 41, 60, 14, 18, 3
