BotName, Behaviour, PositionX, PositionY, OrientationX, OrientationY,  DistanceToEnemyFlag, DistanceToOwnFlag, DistanceToEnemyBase, DistanceToOwnBase, DistanceToEnemyFlagScore, DistanceToOwnFlagScore, DistanceToEnemyFlagSpawn, DistanceToOwnFlagSpawn, Visibility, DistanceToNearestEnemy, GameState


0, 0, 38.59373, 7.11042, -0.26318106, 0.9647465, 39, 52, 18, 6, 73, 84, 39, 52, 29, 13, 3
0, 0, 38.434628, 7.4002366, -0.43066734, 0.90251076, 39, 52, 18, 6, 73, 84, 39, 52, 29, 13, 3
0, 0, 38.248386, 7.739477, -0.46898708, 0.88320506, 39, 52, 18, 6, 73, 84, 39, 52, 29, 13, 3
0, 0, 38.853275, 2.7657502, 0.9999853, 0.005429089, 26, 57, 23, 3, 78, 89, 38, 57, 17, 21, 3
0, 0, 38.83251, 2.9974935, -0.09781627, 0.9952045, 26, 57, 23, 3, 78, 89, 38, 57, 17, 1000000, 3
0, 0, 38.84128, 2.8684912, -0.8277285, -0.56112826, 26, 57, 23, 3, 78, 89, 38, 57, 17, 1000000, 3
0, 0, 38.86248, 2.5582557, -0.27748045, -0.9607314, 26, 57, 23, 3, 78, 89, 38, 57, 17, 17, 3

0, 0, 38.87005, 2.4474792, -0.27748045, -0.9607314, 26, 57, 23, 3, 78, 89, 38, 57, 17, 16, 3

0, 0, 38.875, 2.375, -0.27748045, -0.9607314, 26, 57, 23, 3, 78, 89, 38, 57, 17, 40, 3

0, 0, 38.797146, 3.3092167, -0.11780598, 0.9930366, 25, 56, 22, 2, 77, 88, 37, 56, 17, 16, 3
0, 0, 38.73083, 4.104978, -0.08492853, 0.99638706, 24, 55, 21, 3, 76, 87, 36, 55, 17, 14, 3
0, 0, 38.697613, 4.503597, -0.08348336, 0.9965092, 24, 55, 21, 3, 76, 87, 36, 55, 17, 14, 3
0, 0, 38.661396, 4.938189, -0.08314724, 0.99653727, 24, 55, 21, 3, 76, 87, 36, 55, 17, 14, 3
0, 0, 38.63017, 5.242204, -0.109640814, 0.9939713, 23, 54, 20, 4, 75, 86, 37, 54, 17, 13, 3
0, 0, 38.568634, 5.6962457, -0.12857105, 0.9917003, 23, 54, 20, 4, 75, 86, 37, 54, 17, 13, 3
0, 0, 38.51491, 6.0926213, -0.13296719, 0.99112046, 22, 53, 19, 5, 74, 85, 38, 53, 20, 12, 3
0, 0, 38.45272, 6.551515, -0.13398924, 0.9909828, 22, 53, 19, 5, 74, 85, 38, 53, 20, 12, 3

0, 0, 38.399296, 8.517861, -0.34243816, -0.93954015, 40, 56, 17, 7, 72, 83, 40, 51, 33, 22, 3

0, 0, 24.71364, 23.91712, 0.3455173, 0.93841237, 40, 78, 46, 36, 43, 82, 39, 78, 46, 1000000, 3
0, 0, 24.724607, 23.941757, 0.48130286, 0.87655437, 40, 78, 46, 36, 43, 82, 39, 78, 46, 1000000, 3
0, 0, 24.748688, 24.051151, 0.27929214, 0.96020615, 39, 79, 47, 37, 42, 81, 40, 79, 45, 1000000, 3
0, 0, 24.804367, 24.30411, 0.23002551, 0.9731846, 39, 79, 47, 37, 42, 81, 40, 79, 45, 1000000, 3
